	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_WIDE_PORE_CHANNEL_ACTIVITY	GO_WIDE_PORE_CHANNEL_ACTIVITY	GO_WIDE_PORE_CHANNEL_ACTIVITY	30	-0.549972170186387	-1.10802462557136	0.333743842364532	1	1	939	tags=33%, list=5%, signal=32%	GJB5/GJD3/PANX2/GJA3/GJB6/GJE1/PANX3/GJB4/GJD4/GJB3
GO_GABA_RECEPTOR_ACTIVITY	GO_GABA_RECEPTOR_ACTIVITY	GO_GABA_RECEPTOR_ACTIVITY	22	-0.576672834468458	-1.10771102056911	0.341708542713568	1	1	3217	tags=59%, list=17%, signal=49%	GABBR2/GABRR1/GPR156/GABBR1/GABRR2/GABRE/GABRR3/GABRP/GABRA3/GABRA1/GABRG3/GABRA2/GABRG2
GO_IRON_ION_BINDING	GO_IRON_ION_BINDING	GO_IRON_ION_BINDING	147	-0.463584047060639	-1.10690292437258	0.275720164609054	1	1	3290	tags=25%, list=17%, signal=21%	ALOX15B/CYP2C9/ALOX15/CYP4Z1/CYP11B1/P4HA3/FTMT/CYP2E1/PPEF1/TET1/CYP4F12/CYP2A6/P3H3/PPEF2/CYP4F2/PTGIS/CYP27C1/CYP21A2/TPH1/CYP4F3/TH/CYP2W1/TPH2/CYP11B2/HBQ1/MELTF/CYP2A13/CYP19A1/CYP2F1/CYP2A7/CYP4F8/TF/CYP2C18/HBZ/XDH/CYP2C19/FTHL17
GO_ANTIOXIDANT_ACTIVITY	GO_ANTIOXIDANT_ACTIVITY	GO_ANTIOXIDANT_ACTIVITY	84	-0.484280348821247	-1.10686697385858	0.299892125134844	1	1	4030	tags=20%, list=21%, signal=16%	HBA1/MT3/NXN/GPX5/LTC4S/MPO/HBD/HBE1/LPO/HBQ1/TPO/HBG2/HBM/APOA4/HBG1/HBZ/HP
GO_MIRNA_BINDING	GO_MIRNA_BINDING	GO_MIRNA_BINDING	31	-0.54802413351916	-1.10683931439336	0.327183271832718	1	1	1031	tags=26%, list=5%, signal=24%	AGO4/AGO2/AGO3/POU5F1/MATR3/ZC3H12A/SOX2/LIN28A
GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12	-0.635068190201975	-1.10562785226167	0.357607282184655	1	1	1512	tags=33%, list=8%, signal=31%	SLC35A1/SLC35D1/SLC35C1/SLC35D3
GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	17	-0.600924884768725	-1.1055571825905	0.328282828282828	1	1	4115	tags=41%, list=21%, signal=32%	TSHR/AMHR2/MCHR1/LGR6/GPR173/RXFP2/FSHR
GO_PHOSPHATASE_REGULATOR_ACTIVITY	GO_PHOSPHATASE_REGULATOR_ACTIVITY	GO_PHOSPHATASE_REGULATOR_ACTIVITY	97	-0.478441326298327	-1.10535128577918	0.292242295430393	1	1	1572	tags=8%, list=8%, signal=8%	PHACTR3/ELFN2/PPP1R1A/SAG/BOD1L2/PPP1R27/PPP2R2C/PPP1R2C
GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY	GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY	GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY	19	-0.591238186233819	-1.10518447468044	0.340399002493766	1	1	3847	tags=42%, list=20%, signal=34%	SLC36A2/SLC6A20/SLC6A1/SLC36A3/SLC6A7/SLC6A11/SLC6A5/SLC1A6
GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING	GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING	GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING	26	-0.560231642358448	-1.1038444849699	0.344956413449564	1	1	3044	tags=23%, list=16%, signal=19%	RGS4/HTR2B/RGS22/OPRM1/HTR2A/GAS2L2
GO_G_QUADRUPLEX_DNA_BINDING	GO_G_QUADRUPLEX_DNA_BINDING	GO_G_QUADRUPLEX_DNA_BINDING	10	-0.652367270766456	-1.1036605330972	0.365789473684211	1	1	4918	tags=30%, list=25%, signal=22%	DDX11/BLM/PIF1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	54	-0.51102491118475	-1.10148459791355	0.33256880733945	1	1	2433	tags=33%, list=13%, signal=29%	IPCEF1/PTGS1/PXDN/DUOX1/DUOX2/HBA1/GPX5/LTC4S/MPO/HBD/HBE1/LPO/HBQ1/TPO/HBG2/HBM/HBG1/HBZ
GO_STEROID_DEHYDROGENASE_ACTIVITY	GO_STEROID_DEHYDROGENASE_ACTIVITY	GO_STEROID_DEHYDROGENASE_ACTIVITY	34	-0.535682831545218	-1.10011873479477	0.348246674727932	1	1	2798	tags=21%, list=14%, signal=18%	HSD3B1/HSD17B3/HSD17B6/HSD11B1/RDH16/AKR1D1/AKR1B15
GO_GLUCOSYLTRANSFERASE_ACTIVITY	GO_GLUCOSYLTRANSFERASE_ACTIVITY	GO_GLUCOSYLTRANSFERASE_ACTIVITY	16	-0.602248981248091	-1.09801680328901	0.353164556962025	1	1	833	tags=31%, list=4%, signal=30%	GYS1/UGGT1/PLOD3/POGLUT1/GYG2
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	139	-0.460674764463452	-1.09729506990189	0.294421487603306	1	1	3969	tags=42%, list=20%, signal=34%	CHRNA5/CHRNB2/GABRR1/KCNJ12/GRIN2C/TRPM2/CNGA4/SCNN1G/KCNJ14/GRIA3/KCNJ9/GRIN1/P2RX2/KCNK6/ZACN/RYR1/ASIC3/SCNN1D/CHRNA10/GRIN2A/GRID1/GABRR2/GABRE/GRIN3B/CHRNA1/HTR3C/CHRNG/GRIK4/TRPV1/P2RX1/SLC17A7/GRIA1/GRIN2D/RYR2/GABRR3/GABRP/CHRNA9/GLRA1/HTR3A/GRIK2/GRIN2B/ASIC4/GABRA3/HTR3E/P2RX6/HTR3D/GABRA1/P2RX5/TRPM8/KCNJ18/GABRG3/HCN1/KCNA10/GRIA2/KCNJ6/GABRA2/CNGA3/CLCA2/GABRG2
GO_COMPLEMENT_RECEPTOR_ACTIVITY	GO_COMPLEMENT_RECEPTOR_ACTIVITY	GO_COMPLEMENT_RECEPTOR_ACTIVITY	11	-0.64007817510238	-1.09653838334266	0.377113133940182	1	1	6472	tags=91%, list=33%, signal=61%	FPR3/CR2/C5AR1/FPR1/C5AR2/CMKLR1/GPR33/FPR2/CR1/GPR32
GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	61	-0.502014855889307	-1.09547486780849	0.340159271899886	1	1	4416	tags=44%, list=23%, signal=34%	PPBP/CXCL8/CCL22/XCL2/CCL20/CXCL2/CXCL1/CCL18/CCL25/CXCL13/CCL23/C10orf99/PF4/CCL21/CCL16/CXCL6/CCL19/CXCL3/CXCL5/CCL13/CCL1/TFF2/CCL7/CCL26/CCL11/DEFB4A/DEFB103B
GO_CYTOKINE_RECEPTOR_ACTIVITY	GO_CYTOKINE_RECEPTOR_ACTIVITY	GO_CYTOKINE_RECEPTOR_ACTIVITY	97	-0.474105048889099	-1.09533310894887	0.308182784272051	1	1	5971	tags=55%, list=31%, signal=38%	IL1R1/IL27RA/IL4R/IFNAR2/CCR1/IL15RA/CSF2RA/IL10RA/CXCR6/CCR6/IL2RB/IL22RA1/IL2RG/CMKLR1/CCR5/EBI3/CCR4/CSF2RB/IL12RB1/IL7R/IL1RL1/CSF3R/CXCR3/IL1RAP/GFRA1/GPR35/CCR3/ACKR2/IL13RA2/GPR75/CRLF1/GFRA2/CCR7/CCR9/IL23R/CCR10/F3/CCR8/XCR1/GPR17/IL9R/IL21R/IL1R2/IL2RA/IL17REL/CRLF2/IL5RA/IL22RA2/IL20RB/GFRA3/IL31RA/CXCR5/GFRAL
GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	27	-0.551054742006314	-1.09425195275027	0.349875930521092	1	1	6349	tags=48%, list=33%, signal=32%	DNAH5/CCDC88A/DNAH7/DNAH10/CCDC88C/DNAH3/CCDC88B/DNAH11/DNHD1/DNAH1/DNAH17/DNAH8/DNAH2
GO_DOPAMINE_RECEPTOR_BINDING	GO_DOPAMINE_RECEPTOR_BINDING	GO_DOPAMINE_RECEPTOR_BINDING	17	-0.592249639716677	-1.08959681928866	0.363636363636364	1	1	3914	tags=24%, list=20%, signal=19%	DLG4/CLIC6/DRD3/PTGER1
GO_MHC_PROTEIN_COMPLEX_BINDING	GO_MHC_PROTEIN_COMPLEX_BINDING	GO_MHC_PROTEIN_COMPLEX_BINDING	24	-0.559341706366559	-1.08822635098349	0.37	1	1	6022	tags=33%, list=31%, signal=23%	KLRC1/CD160/LILRB2/LILRB1/CD8A/HLA-DOB/MS4A1/KLRC2
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	43	-0.517802201610411	-1.08695839914934	0.374704491725768	1	1	6434	tags=49%, list=33%, signal=33%	TNFAIP8/CARD8/NOD1/CASP1/ATP2A3/SERPINB9/BIRC3/PYCARD/BIRC7/NKX3-1/BIRC5/CD27/NLRP12/MT3/LEF1/NLRP1/NAIP/TNFSF14/BIRC8/TFAP2B/FOXL2
GO_RETINAL_BINDING	GO_RETINAL_BINDING	GO_RETINAL_BINDING	17	-0.590504247850989	-1.08638571826346	0.371212121212121	1	1	2625	tags=47%, list=13%, signal=41%	RLBP1/CRABP2/OPN5/CYP27C1/CYP2W1/OPN4/STRA6/CRABP1
GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	10	-0.641883310366433	-1.08592400056015	0.398684210526316	1	1	6156	tags=60%, list=32%, signal=41%	TPGS1/TTLL7/TTLL4/TTLL13P/TTLL9/TTLL2
GO_TETRAPYRROLE_BINDING	GO_TETRAPYRROLE_BINDING	GO_TETRAPYRROLE_BINDING	143	-0.455687105513784	-1.08506645911549	0.317148760330579	1	1	3065	tags=25%, list=16%, signal=21%	C1orf194/CYP4Z1/CYP11B1/TDO2/CYP2E1/MPO/CBSL/CYP4F12/HBD/CYP2A6/CYP4F2/PTGIS/CYP27C1/CYP21A2/CBS/HBE1/LPO/CYP4F3/CYP2W1/CYP11B2/HBQ1/NOX5/CYP2A13/TPO/CYP19A1/HBG2/CYP2F1/CYP2A7/CYP4F8/IDO2/HBM/TCN1/CYP2C18/HBG1/HBZ/CYP2C19
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR	17	-0.589716291711429	-1.08493606857889	0.373737373737374	1	1	5417	tags=53%, list=28%, signal=38%	MICAL1/DUOX1/NCF4/DUOX2/NCF1/KMO/MICAL2/NOX5/NOX3
GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	44	-0.515583104689894	-1.08420320078712	0.370152761457109	1	1	3932	tags=48%, list=20%, signal=38%	NMUR1/NPBWR2/GPR83/NPY5R/MCHR1/SORCS2/GALR3/NPFFR1/NPY2R/NPFFR2/SSTR4/SORCS3/SSTR3/NPBWR1/PRLHR/NMUR2/OPRM1/HCRTR2/NPY4R2/NPSR1/BRS3
GO_FIBROBLAST_GROWTH_FACTOR_BINDING	GO_FIBROBLAST_GROWTH_FACTOR_BINDING	GO_FIBROBLAST_GROWTH_FACTOR_BINDING	23	-0.558581850082321	-1.08199359482087	0.382022471910112	1	1	6077	tags=35%, list=31%, signal=24%	GPC1/FGFR4/ITGB3/FGFR3/SCN5A/FGFBP3/CXCL13/FGFBP1
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	19	-0.578433720667093	-1.08124945681383	0.386533665835411	1	1	4262	tags=68%, list=22%, signal=53%	GRIN3A/GRIN2C/GRIA3/GRIN1/GRIN2A/GRID1/GRIN3B/GRIK4/GRIA1/GRIN2D/GRIK2/GRIN2B/GRIA2
GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	101	-0.46692138385522	-1.08099535665115	0.328025477707006	1	1	3926	tags=31%, list=20%, signal=25%	ACTBL2/BFSP1/KRT20/TUBA3D/TUBB1/NEFH/KRT19/SPTB/KRT5/TUBB8/DES/TUBA3C/NEFL/TUBA3E/KRT6A/ACTA1/INA/EPB42/KRT6B/NEFM/TUBB3/SPTA1/TUBAL3/KRT14/ADD2/ACTL7B/ACTL6B/CYLC2/KRT31/KRT16/KRT15
GO_OXYGEN_CARRIER_ACTIVITY	GO_OXYGEN_CARRIER_ACTIVITY	GO_OXYGEN_CARRIER_ACTIVITY	14	-0.607105816159586	-1.07947694476874	0.406410256410256	1	1	2240	tags=50%, list=12%, signal=44%	HBD/HBE1/HBQ1/HBG2/HBM/HBG1/HBZ
GO_PEPTIDE_BINDING	GO_PEPTIDE_BINDING	GO_PEPTIDE_BINDING	293	-0.441740751921845	-1.07890678342919	0.268806419257773	1	1	3960	tags=22%, list=20%, signal=18%	AGER/NMUR1/NPBWR2/APOA1/GLP1R/GPR37L1/CRIP1/CLEC4M/GRIA3/GPR1/FCGR2B/DLGAP3/GRIN1/KCNIP2/SLC7A5/MCHR1/ACHE/TLR6/BCHE/LVRN/NOD2/PPIAL4G/PPIAL4C/MARCO/RAMP1/CD1A/INHBA/GIPR/PPIAL4F/GRIN2A/OPRD1/EPHB2/GLP2R/GALR3/NPFFR1/PEX5L/CEMIP/NPFFR2/HCRTR1/GRIA1/TMEM158/SSTR4/OXTR/KPNA7/CACNA1A/SSTR3/NPBWR1/MAS1/PPIAL4D/GRIN2B/GPR149/LBP/CRHR1/RXFP2/NMUR2/NPAP1/APBA2/OPRM1/CCKBR/HCRTR2/GRIA2/CACNA1B/IAPP/NPY4R2/MC4R
GO_RNA_HELICASE_ACTIVITY	GO_RNA_HELICASE_ACTIVITY	GO_RNA_HELICASE_ACTIVITY	75	-0.479566049520659	-1.07884942111673	0.359562841530055	1	1	4702	tags=13%, list=24%, signal=10%	DDX25/DDX43/BRIP1/EIF4A1/MOV10L1/DDX47/RAD54B/TDRD12/DDX4/DDX53
GO_PROTEIN_KINASE_C_ACTIVITY	GO_PROTEIN_KINASE_C_ACTIVITY	GO_PROTEIN_KINASE_C_ACTIVITY	16	-0.591377064175956	-1.07819518797564	0.4	1	1	247	tags=38%, list=1%, signal=37%	PRKD3/CCL3/PKN3/PRKCQ/PRKCB/PRKCG
GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	46	-0.510020362423303	-1.07748643362866	0.374418604651163	1	1	5870	tags=37%, list=30%, signal=26%	BTK/FES/FGR/PEAK1/TNK2/ABL2/SLA/LCK/MELK/MATK/WEE2/ITK/JAK3/ZAP70/PTK6/STYK1/BLK
GO_GLUTAMATE_RECEPTOR_ACTIVITY	GO_GLUTAMATE_RECEPTOR_ACTIVITY	GO_GLUTAMATE_RECEPTOR_ACTIVITY	27	-0.540745563490882	-1.07378059507591	0.382133995037221	1	1	3777	tags=59%, list=19%, signal=48%	GRIN2C/GRM4/GRIA3/GRIN1/GRIN2A/GRID1/GRM2/GRIN3B/GRIK4/GRIA1/GRIN2D/GRIK2/GRIN2B/GRM6/GRM7/GRIA2
GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVITY	GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVITY	GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVITY	11	-0.626735592549729	-1.0736807786453	0.40962288686606	1	1	5100	tags=82%, list=26%, signal=60%	CYBB/NOX1/CYBA/DUOX1/NCF4/DUOX2/NCF1/NOX5/NOX3
GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	108	-0.460845041327662	-1.07224208657843	0.343189017951426	1	1	4372	tags=44%, list=22%, signal=35%	KCNJ4/MCOLN2/FKBP1B/GRIN3A/CHRNA5/CHRNB2/KCNJ12/GRIN2C/TRPM2/CNGA4/SCNN1G/KCNJ14/GRIA3/KCNJ9/GRIN1/P2RX2/KCNK6/RYR1/ASIC3/SCNN1D/CHRNA10/GRIN2A/GRIN3B/CHRNA1/HTR3C/CHRNG/GRIK4/TRPV1/P2RX1/GRIA1/GRIN2D/RYR2/CHRNA9/HTR3A/GRIK2/GRIN2B/ASIC4/HTR3E/P2RX6/HTR3D/P2RX5/TRPM8/KCNJ18/HCN1/KCNA10/GRIA2/KCNJ6/CNGA3
GO_ALPHA_ACTININ_BINDING	GO_ALPHA_ACTININ_BINDING	GO_ALPHA_ACTININ_BINDING	27	-0.539871176536008	-1.07204428911591	0.385856079404466	1	1	5040	tags=56%, list=26%, signal=41%	KCNN2/PDLIM2/ADORA2A/PDLIM7/SYNPO2/XIRP2/PDLIM3/KCNA5/PKD2L1/CACNA1C/TTN/PRICKLE4/LDB3/LRRC10/MYPN
GO_LYSINE_ACETYLATED_HISTONE_BINDING	GO_LYSINE_ACETYLATED_HISTONE_BINDING	GO_LYSINE_ACETYLATED_HISTONE_BINDING	22	-0.557465298279039	-1.07081592469623	0.399497487437186	1	1	1809	tags=64%, list=9%, signal=58%	BAZ2A/CARM1/SMARCA4/TAF1/PBRM1/BRD4/ZMYND8/KMT2A/PSME4/PHIP/BRD9/ATAD2B/TAF1L/BRDT
GO_EXOPEPTIDASE_ACTIVITY	GO_EXOPEPTIDASE_ACTIVITY	GO_EXOPEPTIDASE_ACTIVITY	92	-0.464215246147546	-1.07077938332343	0.368983957219251	1	1	4004	tags=21%, list=21%, signal=16%	VASH2/DPEP2/NAALADL1/CPO/NPEPL1/AGBL2/XPNPEP2/NAALAD2/LVRN/DPEP3/MMP17/FAP/MMP16/CPXM1/CPZ/CPA2/CPA1/CPA5/CPA4
GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	10	-0.632346155113769	-1.06978925204951	0.425	1	1	3340	tags=30%, list=17%, signal=25%	B3GALT2/B3GAT1/B3GALT5
GO_CHROMATIN_DNA_BINDING	GO_CHROMATIN_DNA_BINDING	GO_CHROMATIN_DNA_BINDING	89	-0.465642086900392	-1.06963080252695	0.373791621911923	1	1	3704	tags=13%, list=19%, signal=11%	VAX2/HR/GRHL3/PRDM14/MYOD1/CTCFL/GATA1/MYOG/NEUROG3/ZIC2/VAX1/HMGA2
GO_CHONDROITIN_SULFATE_BINDING	GO_CHONDROITIN_SULFATE_BINDING	GO_CHONDROITIN_SULFATE_BINDING	10	-0.632094643734875	-1.06936375065644	0.426315789473684	1	1	6202	tags=90%, list=32%, signal=61%	AGRN/PTPRS/PTN/DPYSL3/IMPG1/RTN4R/MDK/RTN4RL1/ADGRE2
GO_ORGANIC_ACID_BINDING	GO_ORGANIC_ACID_BINDING	GO_ORGANIC_ACID_BINDING	218	-0.441216560895344	-1.06925280956413	0.313447927199191	1	1	6120	tags=41%, list=31%, signal=29%	FOLR2/CAD/CD44/S100A8/AKR1C2/FABP5/GSTA1/ST8SIA4/NOS3/ST8SIA2/SELE/PYGL/NOS1/SELP/LYVE1/CYP4F11/STAB1/STARD5/SIGLEC14/CYP26B1/PADI4/P3H1/IMPG1/HMMR/RTN4R/SIGLEC7/SIGLEC8/SLC1A3/GAD1/CASTOR1/SIGLEC10/GLDC/SLC19A1/NOS2/SIGLEC9/PTGDS/GRIN3A/GNMT/VCAN/HBA1/CD33/FFAR4/AFP/ACOXL/PRR7/ACAN/GRIN1/SIGLEC5/HAPLN2/HAPLN3/PMP2/P4HA3/ALAS2/TDO2/UGT1A8/CPS1/IMPG2/SIGLEC6/SUSD5/GPR31/CRABP2/SIGLEC11/HBD/GRIN3B/P3H3/STAB2/CEMIP/GAD2/CYP27C1/UGT1A7/HBE1/RYR2/TH/SIGLECL1/CYP2W1/SIGLEC12/DBH/NCAN/HBQ1/GLRA1/HBG2/GRIN2B/HAPLN4/HBM/GRM7/HBG1/HBZ/ST8SIA3/CRABP1/ADIPOQ
GO_BHLH_TRANSCRIPTION_FACTOR_BINDING	GO_BHLH_TRANSCRIPTION_FACTOR_BINDING	GO_BHLH_TRANSCRIPTION_FACTOR_BINDING	29	-0.531520950619175	-1.06806654347063	0.387730061349693	1	1	3358	tags=21%, list=17%, signal=17%	TCF21/RUNX2/TWIST1/FOXH1/HAND1/ISL1
GO_MICROFILAMENT_MOTOR_ACTIVITY	GO_MICROFILAMENT_MOTOR_ACTIVITY	GO_MICROFILAMENT_MOTOR_ACTIVITY	29	-0.531458709825185	-1.06794147349997	0.387730061349693	1	1	5074	tags=38%, list=26%, signal=28%	MYH4/MYO1F/MYH8/MYO15A/MYO1G/MYH2/MYH3/MYH6/MYH7/MYO1A/MYH13
GO_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	-0.630900195997791	-1.06734301036896	0.430263157894737	1	1	2879	tags=30%, list=15%, signal=26%	SLC25A37/SLC11A1/TTYH1
GO_PROTEIN_TAG	GO_PROTEIN_TAG	GO_PROTEIN_TAG	12	-0.612925764183514	-1.0670787904438	0.418725617685306	1	1	2122	tags=17%, list=11%, signal=15%	ISG15/SUMO4
GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	13	-0.609520763933885	-1.06678937513948	0.421188630490956	1	1	1145	tags=46%, list=6%, signal=43%	GABRE/GABRA3/GABRA1/GABRG3/GABRA2/GABRG2
GO_FILAMIN_BINDING	GO_FILAMIN_BINDING	GO_FILAMIN_BINDING	12	-0.612192911546011	-1.06580292385164	0.422626788036411	1	1	5326	tags=58%, list=27%, signal=42%	DPYSL3/FBLIM1/SYNPO2/MICALL2/DPYSL4/RFLNA/OPRM1
GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING	GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING	31	-0.526775571744008	-1.06392378912985	0.408364083640836	1	1	1716	tags=23%, list=9%, signal=21%	RNF125/RASD2/RNF217/DCUN1D3/TRIM72/GRIK2/FOXL2
GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY	GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY	GO_TRANSCRIPTION_COACTIVATOR_ACTIVITY	265	-0.437219534586431	-1.06343729184496	0.320281124497992	1	1	4460	tags=12%, list=23%, signal=10%	GPS2/POU4F1/TRERF1/GTF2A1L/RIPK3/CCDC62/PPARGC1B/POU3F1/ANKRD1/ZFPM2/MAK/DTX1/SOX11/PRRX1/UTF1/WNT3A/MYOD1/VGLL1/ACTN2/POU3F2/ZCCHC18/MYOCD/ZCCHC12/IL31RA/POU2AF1/VGLL2/TFAP2B/NEUROG3/BRDT/HAND1/ACTL6B/SIX3/ISL1
GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY	GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY	GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY	60	-0.486141206102361	-1.06267940303378	0.397959183673469	1	1	3969	tags=52%, list=20%, signal=41%	CHRNA5/CHRNB2/GABRR1/GRIN2C/GRIA3/GRIN1/CHRNA10/GRIN2A/GRID1/GABRR2/GABRE/GRIN3B/CHRNA1/HTR3C/CHRNG/GRIK4/GRIA1/GRIN2D/CHRNA9/GLRA1/HTR3A/GRIK2/GRIN2B/GABRA3/HTR3E/HTR3D/GABRA1/GABRG3/GRIA2/GABRA2/GABRG2
GO_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GO_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GO_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	21	-0.558253693616216	-1.05880487601701	0.416666666666667	1	1	5008	tags=33%, list=26%, signal=25%	ABCB4/ANO3/ABCA7/ATP8A2/PLSCR3/ABCA4/PLSCR5
GO_O_ACYLTRANSFERASE_ACTIVITY	GO_O_ACYLTRANSFERASE_ACTIVITY	GO_O_ACYLTRANSFERASE_ACTIVITY	48	-0.498549054146721	-1.05838226129356	0.41087962962963	1	1	3746	tags=23%, list=19%, signal=19%	AGPAT4/SOAT2/DGAT2/GPAT2/CPT1C/IFNB1/MOGAT2/DGAT2L6/AWAT1/AWAT2/CHAT
GO_POTASSIUM_CHANNEL_ACTIVITY	GO_POTASSIUM_CHANNEL_ACTIVITY	GO_POTASSIUM_CHANNEL_ACTIVITY	119	-0.4495933978222	-1.0568315095912	0.391666666666667	1	1	3953	tags=39%, list=20%, signal=31%	KCNC1/KCNJ12/KCNA1/KCNT1/KCNH7/KCNJ14/KCNA3/KCNA5/KCNJ9/KCNIP2/KCNK6/PKD2L1/KCNH4/KCNIP1/KCNMB1/KCNK2/KCNQ3/KCNB1/KCNN4/KCNG2/KCNT2/KCNK16/GRIK4/KCNAB3/KCNE1/KCNK12/KCNV2/KCND1/KCNG4/GRIK2/KCND3/KCNH3/KCNS2/KCNJ18/KCNA7/KCNK17/HCN1/KCNA10/KCNJ6/KCNQ2/KCNC2/KCNK4/CCT8L2/LRRC38/KCNH5/KCNS1
