	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	63	0.458619553679204	0.960078143125224	0.606995884773663	1	1	4284	tags=29%, list=22%, signal=22%	DEFB106A/DEFB130A/DEFB130B/CCL1/DEFB103B/CCL25/CCL26/CCL16/TFF2/CCL11/CCL17/PF4/XCL1/S100A14/CXCL3/CXCL13/XCL2/CCL14
GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	41	0.472743290787864	0.959377247808651	0.593984962406015	1	1	896	tags=5%, list=5%, signal=5%	TBPL2/TAF1L
GO_AMINO_ACID_BINDING	GO_AMINO_ACID_BINDING	GO_AMINO_ACID_BINDING	56	0.462079007980867	0.958298630274507	0.59541188738269	1	1	2745	tags=16%, list=14%, signal=14%	TH/GRIN1/GLRA3/GAD2/GLRA1/TAT/GRIN3B/GAD1/GNMT
GO_STEROL_TRANSPORTER_ACTIVITY	GO_STEROL_TRANSPORTER_ACTIVITY	GO_STEROL_TRANSPORTER_ACTIVITY	33	0.47662857199908	0.958111984113014	0.597402597402597	1	1	2377	tags=15%, list=12%, signal=13%	APOA1/APOA2/STAR/APOA4/ABCG5
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	375	0.447355946374227	0.955610751732016	0.704295704295704	1	1	4204	tags=28%, list=22%, signal=23%	SLC1A6/CCT8L2/KCNH5/KCNC2/OTOP3/COX7B2/KCNG4/KCNJ18/SLC6A5/KCNQ2/OTOP1/SLC9C2/KCNA7/SLC5A5/ATP4A/OTOP2/ASIC4/ABCB11/KCNK4/LRRC38/SLC13A5/SLC36A3/SLC8A2/ASIC5/KCNH1/KCNS1/KCNH8/CACNA1G/KCNJ6/SLC6A7/SLC12A3/ATP1A4/ABCC8/SCN5A/SCN7A/KCNB2/HCN1/SCN2B/ASIC3/NOX5/KCNH3/GRIK5/KCNA10/KCNK16/KCNK15/SLC6A11/KCNK18/SLC12A5/KCNAB3/KCNIP1/ATP2A1/SLC10A1/SLC10A4/SLC28A3/SLC22A1/SCN2A/ATP6V1B1/KCNK12/SLC5A7/SCNN1D/SLC17A7/ATP2C2/SCN10A/KCNE5/GRIK2/SLC24A5/SLC18A1/COX6A2/KCNK7/KCNJ14/SLC9A5/CACNA1I/KCNT1/KCNJ1/GRIK1/KCNJ9/SLC28A2/KCNG1/KCNA4/SLC9C1/KCNH4/KCNJ4/KCND1/KCNIP2/KCNN4/SLC6A20/NALCN/SLC13A4/SCN3A/SCNN1B/MFSD2A/KCNK17/SCNN1G/KCNMB3/HCN4/ATP12A/ATP1A3/ASIC1/RHD/SCN8A/SLC36A2/SLC4A11/KCNA5/SLC45A1/SLC15A2/COX4I2
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	25	0.484417399909943	0.954786972209428	0.58397365532382	1	1	636	tags=8%, list=3%, signal=8%	BIRC8/TFAP2B
GO_CARBONATE_DEHYDRATASE_ACTIVITY	GO_CARBONATE_DEHYDRATASE_ACTIVITY	GO_CARBONATE_DEHYDRATASE_ACTIVITY	14	0.522798791464591	0.951975435526525	0.583850931677019	1	1	3070	tags=29%, list=16%, signal=24%	CA7/CA6/CA5A/CA3
GO_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	GO_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	GO_PEPTIDE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	13	0.529272251202762	0.950040328562516	0.588310038119441	1	1	1682	tags=8%, list=9%, signal=7%	PDIA2
GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	128	0.447436499889205	0.947608222273251	0.646292585170341	1	1	736	tags=6%, list=4%, signal=6%	AMY1C/SPAM1/SI/LYZL6/LYZL4/LYZL2/NEU2/LCT
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	14	0.519236622439763	0.945489006207647	0.592546583850932	1	1	178	tags=7%, list=1%, signal=7%	CASP14
GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	48	0.460154908063124	0.944828286417793	0.624076029567054	1	1	2942	tags=23%, list=15%, signal=20%	SLCO1B7/SLCO1B3/SLCO1B1/ABCB11/AQP10/STRA6/ASIC3/SLC10A1/SLC10A4/SLC22A1/SLC18A1
GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	23	0.4842790784902	0.944016830179975	0.598214285714286	1	1	4883	tags=35%, list=25%, signal=26%	GSTT4/LTC4S/GSTA5/GSTM5/GSTT2B/GSTO2/GSTM2/GSTA3
GO_MUSCLE_ALPHA_ACTININ_BINDING	GO_MUSCLE_ALPHA_ACTININ_BINDING	GO_MUSCLE_ALPHA_ACTININ_BINDING	15	0.511882377791175	0.942802105725971	0.591911764705882	1	1	5388	tags=47%, list=28%, signal=34%	MYPN/PRICKLE4/PDLIM4/LDB3/PDLIM7/PDLIM3/PDLIM2
GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	19	0.495597371458555	0.941529230522542	0.59349593495935	1	1	3731	tags=42%, list=19%, signal=34%	SLC17A6/CPLX3/SLC22A1/SLC17A7/CPLX1/SLC28A2/SLC6A16/SLC29A2
GO_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	GO_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	GO_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	10	0.54091172434552	0.941490946752193	0.602921646746348	1	1	1058	tags=10%, list=5%, signal=9%	MOBP
GO_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	GO_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	GO_3_5_EXODEOXYRIBONUCLEASE_ACTIVITY	10	0.540551256529045	0.940863529799424	0.602921646746348	1	1	4138	tags=30%, list=21%, signal=24%	MEIOB/TREX2/ISG20
GO_VITAMIN_BINDING	GO_VITAMIN_BINDING	GO_VITAMIN_BINDING	138	0.442938129174647	0.94054896624855	0.667	1	1	4733	tags=27%, list=24%, signal=20%	GOT1L1/ADH7/CBSL/GAD2/CBS/CRABP1/RLBP1/OPN5/TAT/ACCSL/STRA6/CYP27C1/CRABP2/RBP3/OPN4/CYP2W1/GAD1/GNMT/C8G/P3H3/ADH4/ALB/GADL1/S100G/RHO/TCN1/P4HA3/AGXT/FOLR3/RBP1/TKTL2/CSAD/EGLN2/SLC19A1/ALDH1A2/PYGM/MOCOS
GO_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	0.538492242993278	0.93727968697274	0.609561752988048	1	1	3549	tags=40%, list=18%, signal=33%	SLC22A16/SLC25A47/SLC22A1/SLC6A20
GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	122	0.441356345031608	0.935535626629412	0.66900702106319	1	1	4285	tags=18%, list=22%, signal=14%	OTOP3/COX7B2/OTOP1/SLC9C2/ATP4A/OTOP2/SLC36A3/ASIC5/NOX5/ATP2A1/ATP6V1B1/ATP2C2/COX6A2/SLC9A5/SLC9C1/ATP12A/SLC36A2/SLC4A11/SLC45A1/SLC15A2/COX4I2/ATP6V0A4
GO_SULFUR_COMPOUND_BINDING	GO_SULFUR_COMPOUND_BINDING	GO_SULFUR_COMPOUND_BINDING	253	0.437271224839236	0.932524014300509	0.739260739260739	1	1	4539	tags=25%, list=23%, signal=19%	DEFB106A/FGF4/LRTM1/FGFBP1/REG4/LRTM2/APOA5/SULT1A4/BSPH1/LIPI/CBS/SULT1A3/GLRA1/HRG/SOAT2/CEL/HS3ST5/RSPO2/RSPO1/PRG2/GREM2/SERPINC1/RSPO4/ELSPBP1/SERPIND1/PRSS57/MSTN/GNMT/SERPINA10/SAA1/VTN/FGF10/PLA2G5/COMP/ADAMTSL5/SERPINA5/APLP1/FST/F2/COLQ/COL13A1/KMT5C/APOH/PTGES/ADAMTS8/FGFBP3/COL11A1/ACOT12/RTN4R/PF4/AZU1/HPSE2/CHRD/MPIG6B/RYR2/CXCL13/GAL3ST3/PCOLCE/FGF9/TKTL2/LIPH/NAA80/ELANE
GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	59	0.447194851494817	0.931198644228403	0.646632124352332	1	1	4117	tags=27%, list=21%, signal=21%	SLCO1B7/SLCO1B3/SLCO1B1/ABCB11/SLC38A3/SLC6A11/SLC10A1/SLC10A4/SLC38A5/SLC27A5/MPC1L/SLC16A8/SLC16A11/MFSD2A/SLC26A6/SLC16A5
GO_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	0.534865052202563	0.930966332800701	0.616201859229748	1	1	1178	tags=10%, list=6%, signal=9%	SLC35D3
GO_METALLOPEPTIDASE_ACTIVITY	GO_METALLOPEPTIDASE_ACTIVITY	GO_METALLOPEPTIDASE_ACTIVITY	184	0.435842277562312	0.92951852843493	0.717282717282717	1	1	4023	tags=23%, list=21%, signal=18%	ADAM30/CLCA1/ADAM29/CLCA2/CPA2/CPA5/MMP3/CPA1/MMP26/ADAM33/ECEL1/MMP27/CPB1/CLCA4/MMP23B/MMP17/CPA4/TLL2/ADAM32/ADAMTS14/ADAM7/CPB2/ADAM11/MMP21/MMP13/CPXM1/MMP20/ADAMTSL5/ADAMTS13/CPN1/AMZ1/ADAM20/AGBL2/ASTL/ADAMTS6/NPEPL1/ADAMTS8/NAALADL1/CPO/TRABD2A/AGBL1/ECE2
GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	GO_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY	12	0.522547644494128	0.927882010353749	0.619791666666667	1	1	3520	tags=50%, list=18%, signal=41%	LY6G6D/LYPD6/LYPD6B/PATE4/LYPD1/LY6H
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	35	0.460222625809089	0.925141499004861	0.642934196332255	1	1	1467	tags=9%, list=8%, signal=8%	ADAD1/APOBEC1/ADAD2
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	168	0.432483875172768	0.919944908545263	0.735264735264735	1	1	4638	tags=28%, list=24%, signal=22%	OTOL1/STATH/COL2A1/MUC17/PRG3/AMBN/COL4A6/MUC5AC/PRG4/COL6A5/GP2/ADIPOQ/COL7A1/COL17A1/PRG2/EMILIN3/CILP/UMODL1/COL9A1/AMELY/COL11A2/TECTB/VTN/COMP/COL24A1/MATN1/MUC6/COL9A2/MFAP2/CHADL/OPTC/COLQ/COL13A1/COL11A1/FBN3/SRPX2/MATN3/COL28A1/UMOD/MFAP5/COL4A5/PCOLCE/COL6A6/MUC4/ZP3/COL10A1/ECM1
GO_LIPASE_ACTIVITY	GO_LIPASE_ACTIVITY	GO_LIPASE_ACTIVITY	123	0.432884189510375	0.917367591667107	0.708124373119358	1	1	2047	tags=12%, list=11%, signal=11%	OC90/PLA2G2E/PLA2G2F/LGALS13/PNPLA5/PNLIPRP1/AADAC/LIPI/PLA2G2C/PLA2G4E/PNLIP/NOTUM/PLA2G2A/CEL/CHRM5
GO_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	GO_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	GO_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	13	0.510254809044218	0.915904140701421	0.626429479034307	1	1	4411	tags=23%, list=23%, signal=18%	HMGA2/NEIL1/NTHL1
GO_HISTONE_DEACETYLASE_BINDING	GO_HISTONE_DEACETYLASE_BINDING	GO_HISTONE_DEACETYLASE_BINDING	114	0.432825749759011	0.915029844173134	0.71356783919598	1	1	622	tags=4%, list=3%, signal=3%	MAGEA2B/MAGEA1/MAGEA2/SIX3
GO_RAGE_RECEPTOR_BINDING	GO_RAGE_RECEPTOR_BINDING	GO_RAGE_RECEPTOR_BINDING	11	0.516272431353982	0.908881881925214	0.648221343873518	1	1	1022	tags=9%, list=5%, signal=9%	S100A7
GO_PROTEIN_LIPID_COMPLEX_BINDING	GO_PROTEIN_LIPID_COMPLEX_BINDING	GO_PROTEIN_LIPID_COMPLEX_BINDING	29	0.458116052851082	0.906987415357271	0.654226125137212	1	1	2910	tags=21%, list=15%, signal=18%	APOA1/APOA2/APCS/PCSK9/CRP/STAB2
GO_HSP90_PROTEIN_BINDING	GO_HSP90_PROTEIN_BINDING	GO_HSP90_PROTEIN_BINDING	41	0.446798584632738	0.906725499446815	0.67561761546724	1	1	2315	tags=10%, list=12%, signal=9%	PPEF2/FKBP6/CYP2E1/PTGES3L
GO_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21	0.469764485143514	0.906681239247422	0.638857142857143	1	1	2304	tags=14%, list=12%, signal=13%	SLC30A10/SLC39A12/SLC30A3
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED	GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED	GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY_MINUS_END_DIRECTED	18	0.48119866233052	0.906029322951038	0.642773207990599	1	1	2532	tags=28%, list=13%, signal=24%	DNAH2/KIF25/DNAH8/DNAH3/DNAH17
GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	29	0.457036325245402	0.9048497488331	0.657519209659715	1	1	4643	tags=28%, list=24%, signal=21%	RTBDN/C2orf83/STRA6/SLC52A1/SLC52A3/SLC2A14/SLC2A6/SLC19A1
GO_TROPOMYOSIN_BINDING	GO_TROPOMYOSIN_BINDING	GO_TROPOMYOSIN_BINDING	15	0.491249046039514	0.904798944320901	0.645833333333333	1	1	3928	tags=33%, list=20%, signal=27%	TNNT1/LMOD3/TNNT3/TNNT2/LMOD2
GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	10	0.519462631379945	0.904157448633681	0.649402390438247	1	1	582	tags=10%, list=3%, signal=10%	PLSCR5
GO_PROTEASE_BINDING	GO_PROTEASE_BINDING	GO_PROTEASE_BINDING	135	0.423422933339786	0.899123268193445	0.765	1	1	2320	tags=7%, list=12%, signal=7%	MAGEA3/SERPINB13/CARD18/SERPINB3/SERPINB4/A2ML1/NLRP7/SEMG2/INSL3/SERPINC1
GO_STEROID_BINDING	GO_STEROID_BINDING	GO_STEROID_BINDING	106	0.424775807270589	0.8978881413315	0.734879032258065	1	1	4078	tags=25%, list=21%, signal=20%	APOA5/APOF/SCP2D1/APOA1/APOA2/AKR1D1/APOC3/PDIA2/SOAT2/STAR/SULT2B1/PROM2/APOA4/SHBG/SULT1E1/PAQR6/CYP21A2/S100G/FABP1/UGT1A8/PLA2G1B/ESRRB/OSBPL6/ATP1A3/APOD/SYP
GO_GLUTATHIONE_PEROXIDASE_ACTIVITY	GO_GLUTATHIONE_PEROXIDASE_ACTIVITY	GO_GLUTATHIONE_PEROXIDASE_ACTIVITY	19	0.472552192742915	0.897748309490749	0.64924506387921	1	1	2867	tags=16%, list=15%, signal=13%	GPX5/LTC4S/GPX6
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	158	0.422383469014224	0.897474032245471	0.781	1	1	4096	tags=23%, list=21%, signal=18%	CYP2A13/CYP4F8/TPH2/CYP2F1/TH/CYP11B2/CYP2A7/AKR1D1/TYRP1/CYP2E1/CYP1A2/CYP2B6/CYP27C1/CYP7A1/CYP2C18/CYP2W1/CYP4Z1/CYP2A6/TPH1/P3H3/CYP21A2/CYP26A1/CYP2C19/CYP4F12/CYP2D6/TYR/CYP27B1/CYP4B1/CYP46A1/CYP3A43/DEGS2/CYP4F22/P4HA3/HEATR4/CYP19A1/CYP11A1
GO_DNA_SECONDARY_STRUCTURE_BINDING	GO_DNA_SECONDARY_STRUCTURE_BINDING	GO_DNA_SECONDARY_STRUCTURE_BINDING	33	0.445694174625906	0.89592809798919	0.670995670995671	1	1	1679	tags=9%, list=9%, signal=8%	NR0B1/HMGA2/HAND2
GO_NADH_DEHYDROGENASE_ACTIVITY	GO_NADH_DEHYDROGENASE_ACTIVITY	GO_NADH_DEHYDROGENASE_ACTIVITY	45	0.439128507754624	0.89520174996623	0.700426439232409	1	1	8087	tags=73%, list=41%, signal=43%	NDUFA7/NDUFA13/NDUFA3/NDUFS8/NDUFV2/NDUFS7/NDUFB8/WDR93/NDUFB1/NDUFA2/NDUFV3/NDUFS6/NDUFB7/NDUFS5/NDUFB9/NDUFA1/NDUFA12/NDUFB10/NDUFA9/NDUFS3/NDUFC2/NDUFA8/NDUFAF2/NDUFB4/MT-ND3/NDUFA6/MT-ND2/NDUFC1/MT-ND4/MT-ND1/MT-ND4L/NDUFB2/MT-ND6
GO_RECEPTOR_SERINE_THREONINE_KINASE_BINDING	GO_RECEPTOR_SERINE_THREONINE_KINASE_BINDING	GO_RECEPTOR_SERINE_THREONINE_KINASE_BINDING	27	0.450553152521975	0.894980252604583	0.661925601750547	1	1	2461	tags=11%, list=13%, signal=10%	CFC1/OPRD1/TDGF1
GO_ION_CHANNEL_BINDING	GO_ION_CHANNEL_BINDING	GO_ION_CHANNEL_BINDING	132	0.421217608085665	0.892732939911842	0.778778778778779	1	1	3541	tags=17%, list=18%, signal=14%	KCNH5/KCNC2/KCNG4/CAV3/LRRC38/ACTN3/KCNH1/TRDN/ABCC8/SCN5A/PIRT/RIMS4/KCNAB3/FXYD1/RIMS2/SCN10A/ACTN2/KCNE5/FKBP1B/STX1A/KCNIP2/TCAP/CBARP
GO_ANTIOXIDANT_ACTIVITY	GO_ANTIOXIDANT_ACTIVITY	GO_ANTIOXIDANT_ACTIVITY	84	0.42240220025254	0.891439649345704	0.726262626262626	1	1	3580	tags=19%, list=18%, signal=16%	HBZ/LPO/HBQ1/DUOX2/HBE1/GPX5/APOA4/TPO/HP/LTC4S/HBA1/GPX6/ALB/DUOX1/MT3/FABP1
GO_DNA_BINDING_BENDING	GO_DNA_BINDING_BENDING	GO_DNA_BINDING_BENDING	17	0.477608893621235	0.891378017779031	0.650416171224732	1	1	4290	tags=29%, list=22%, signal=23%	HMGB4/HMGA2/FOXD4/FOXD1/FOXL1
GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12	0.501316566780717	0.890182223017098	0.677083333333333	1	1	1178	tags=8%, list=6%, signal=8%	SLC35D3
GO_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	GO_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	GO_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	16	0.479907061607255	0.887804716643038	0.665859564164649	1	1	3952	tags=31%, list=20%, signal=25%	HRG/COMP/FST/AZU1/HPSE2
GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	10	0.509436514803922	0.886706360845135	0.674634794156706	1	1	3093	tags=30%, list=16%, signal=25%	ADH7/ADH1A/ADH4
GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	GO_PROTEIN_HORMONE_RECEPTOR_ACTIVITY	17	0.473421607336915	0.883563140380725	0.665873959571938	1	1	5377	tags=47%, list=28%, signal=34%	AMHR2/RXFP2/GPR173/INSRR/MCHR1/LHCGR/LGR5/LGR6
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	43	0.433890744323429	0.882238806611608	0.707577374599787	1	1	1135	tags=7%, list=6%, signal=7%	BIRC8/TFAP2B/FOXL2
GO_PEPTIDE_HORMONE_BINDING	GO_PEPTIDE_HORMONE_BINDING	GO_PEPTIDE_HORMONE_BINDING	51	0.42853624066013	0.881893051239719	0.726315789473684	1	1	4276	tags=33%, list=22%, signal=26%	GALR3/HCRTR2/CRHR1/CCKBR/MC4R/GALR2/GIPR/HCRTR1/RXFP2/GHRHR/CCKAR/NPY4R2/RAMP1/OXTR/GHSR/CRHR2/GLP2R
GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	44	0.431552251507974	0.87953306326073	0.715654952076677	1	1	1840	tags=7%, list=9%, signal=6%	PRDM9/SMYD1/PRDM7
GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	13	0.489946427163609	0.879450724240267	0.681067344345616	1	1	3214	tags=31%, list=16%, signal=26%	SLC27A6/ACSBG2/ACSBG1/SLC27A5
GO_COMPLEMENT_BINDING	GO_COMPLEMENT_BINDING	GO_COMPLEMENT_BINDING	21	0.453676170598326	0.875629566695428	0.686857142857143	1	1	2940	tags=24%, list=15%, signal=20%	C8A/APCS/MEGF10/CRP/C8G
GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_C_C_BONDS	14	0.479933463765031	0.873921048882941	0.679503105590062	1	1	3972	tags=21%, list=20%, signal=17%	HSD3B1/IDI2/HSD3B2
GO_PROTEIN_SELF_ASSOCIATION	GO_PROTEIN_SELF_ASSOCIATION	GO_PROTEIN_SELF_ASSOCIATION	57	0.420546751793771	0.873796246321458	0.722916666666667	1	1	4102	tags=23%, list=21%, signal=18%	TMEM190/PCSK9/ZSWIM2/RNF112/SPTBN5/S100A7A/PLSCR3/CNTN2/ACHE/TCP10L/AGXT/SYP/RYR2
GO_METALLOEXOPEPTIDASE_ACTIVITY	GO_METALLOEXOPEPTIDASE_ACTIVITY	GO_METALLOEXOPEPTIDASE_ACTIVITY	61	0.418654548106355	0.87363824653046	0.730093071354705	1	1	3959	tags=21%, list=20%, signal=17%	CPA2/CPA5/CPA1/CPB1/MMP17/CPA4/CPB2/CPXM1/CPN1/AGBL2/NPEPL1/CPO/AGBL1
GO_RNA_CAP_BINDING	GO_RNA_CAP_BINDING	GO_RNA_CAP_BINDING	19	0.459837144126623	0.873592430890099	0.685249709639954	1	1	2423	tags=11%, list=12%, signal=9%	EIF4E1B/NCBP2L
GO_FRIZZLED_BINDING	GO_FRIZZLED_BINDING	GO_FRIZZLED_BINDING	38	0.431347624182462	0.872692525078335	0.713211600429645	1	1	3879	tags=34%, list=20%, signal=27%	WNT7B/WNT8A/WNT16/WNT10B/WNT10A/WNT3A/WNT4/ROR2/WNT6/WNT11/WNT1/NDP/WNT9A
