	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
AC073082.1	0.0143562584121815	0.0227461710487378	0.631150551950947	-0.663943914329424	0.0898550354892534	0.135639491432704
SLC38A3	0.130377579951896	0.243675209977557	0.535046548083017	-0.902263686051562	0.000128556553536595	0.000369444076182835
LPCAT3	2.02458850696784	1.8366323098218	1.10233741187112	0.140565882644603	2.58308231809247e-13	3.06394026510349e-12
GLIPR1L1	0.443619992021135	0.416191254615202	1.06590416569731	0.0920777327608451	0.152333324106252	0.212691811016277
KRTAP22-1	0.000738930022830331	0.00248322908249213	0.297568205865547	-1.74870770718639	0.333793981726704	0.413334077234487
AL672142.1	0.00386272615192934	0.00338250797614921	1.14197104017677	0.191526065128852	0.791444392757629	0.836743794998367
AL445989.1	0.00153533227212463	0.0077495118501123	0.198119868944052	-2.33555452314234	0.338599784643134	0.418372360558363
CPA5	0.0693896638015303	0.0815945278768226	0.850420556465292	-0.233751624603364	0.195420010116472	0.262549021225183
ETFBKMT	0.992159983512635	0.992444265684079	0.999713553515019	-0.000413314122376945	0.983663819037091	0.987556214024802
ARL6IP4	0.755446836715621	0.882541036076762	0.855990606480891	-0.224333130104157	2.64467625748583e-05	8.57533533049678e-05
LSR	2.39245799929392	2.43171407926688	0.983856621834095	-0.0234800090387666	0.0427229742319986	0.0708459404631461
CELF2	1.70200629811453	1.51641668390062	1.12238695088511	0.166570141081519	2.45667818300216e-12	2.43994229705797e-11
BTBD6	2.33116787902684	2.40311445635806	0.970061110846857	-0.0438524594034658	2.88220917644423e-09	1.73358492829478e-08
CBL	1.83479066945437	1.6373760687222	1.12056765974736	0.164229761240112	4.09794762466245e-24	5.44608876159222e-22
TSKU	1.94886588177192	1.87590905195522	1.03889145358121	0.0550449251172095	0.0694824589978847	0.108471257709979
MYL2	0.0402347009916721	0.0546651353702148	0.736021244970604	-0.4421806851657	0.0272331849510265	0.0477840399859218
S100A12	1.03598548026799	0.919674294604829	1.12646997567018	0.171808861261766	0.00739003225690586	0.0149252217689355
DHX32	2.13874724831597	2.09189244387239	1.02239828561972	0.031957322256307	5.18648246760049e-05	0.00016008291224298
CYP3A7	0.598818265685253	0.597189745736454	1.00272697239098	0.00392883506411044	0.962067386386428	0.971064244920964
PBX2	2.36952571484611	2.29085233275482	1.0343424065211	0.0487138514328642	9.11424826840837e-08	4.36411652381436e-07
NTNG1	0.0897247909834492	0.133924774124557	0.669964101638136	-0.577844300475372	0.0331741059123533	0.0568100747811829
HDGFL1	0.00627568595228088	0.00754244337995949	0.832049461445819	-0.265258802504632	0.464029061422536	0.543644482395842
ZNF100	1.1560941161164	1.11234610648719	1.03932949409727	0.0556530980742692	0.0211396778925549	0.0382000649242382
F9	0.00414847660989446	0.0229245659388311	0.180962057077273	-2.46624086058894	0.108644731458012	0.159657249418062
ZPBP2	0.00977126595473328	0.0231580242831195	0.421938669520086	-1.24489478223325	0.00799835004204879	0.0160147346952409
TP53BP1	1.68740958457943	1.526691728445	1.10527197674552	0.144401420495606	2.63195873221045e-15	4.50639314570231e-14
C4orf45	0.0968006155167699	0.0947857142774316	1.02125743583512	0.030346582756168	0.887977868696308	0.913759330409682
NVL	1.65396630982115	1.59455115128247	1.03726136881272	0.0527794698293217	9.62744684341555e-06	3.33833513548041e-05
TRAF3IP3	1.10723256389701	0.920399165101575	1.20299170824955	0.26662669861667	2.41808023439803e-08	1.27330499890027e-07
METTL1	1.93478415889416	1.99397177446939	0.970316723469683	-0.0434723570760217	0.000173888494130951	0.000488367685644372
ARHGEF4	0.124200688029532	0.137338713967149	0.904338510547293	-0.145065193846465	0.475611538673202	0.554487498926997
DCAF12	2.21538437749526	2.1067908684925	1.05154451285451	0.0725099219814546	7.63334564235769e-21	4.32246494113333e-19
LPCAT4	1.66473118778683	1.72847906471543	0.963119092252881	-0.054213892686142	0.000193675940607007	0.000538305166956941
CBX8	1.11392142781352	1.20991972129893	0.920657303294178	-0.119263853710002	7.88443021386349e-07	3.27654177107078e-06
DPP3	2.03383361135328	1.99592221519031	1.01899442567172	0.0271461593763845	0.0120742966474179	0.0231712631929229
INHA	0.559274000275729	0.674146594575613	0.829602945080219	-0.269507079177538	0.0334501991915852	0.0572126677820705
TMEM174	1.47514497122554	1.41079005425273	1.04561622530497	0.0643534333781601	0.406847143845177	0.487318565429759
ZBED2	0.58656042118837	0.473900633662155	1.23772871256916	0.307695136910658	0.00757402296491908	0.0152573842691956
TMEM110-MUSTN1	0.133523829472461	0.13530154677324	0.986861071856345	-0.0190810953640925	0.852497653673426	0.885165780609303
QRFP	0.354328083975097	0.329346462515408	1.07585210197459	0.105479763384021	0.108603629981374	0.159608855436404
NUDT15	2.12617238203475	2.12882275511837	0.99875500528297	-0.00179726673027826	0.818036533598296	0.858325458960004
SIGLEC11	0.43531533756546	0.330701385716576	1.31633962350113	0.39653176105447	1.07157834661985e-05	3.68952318991281e-05
STK10	2.00243172114144	1.84178643581098	1.08722253688426	0.120647266952099	1.25663293759552e-17	3.55276137031348e-16
ADGRF1	0.159725077299277	0.335765647419603	0.475704046935064	-1.07186379616191	7.73503490306293e-05	0.000230916323145228
AL355987.3	0.156627052723217	0.177527746502637	0.882268016176784	-0.180711109317308	0.0631276380456425	0.0997286243110609
ASTE1	1.48860045833077	1.4262078107994	1.04374723449061	0.0617723750315072	5.28414566135507e-06	1.91381293363427e-05
VCX3B	0.0374236287016758	0.0769665252274497	0.486232535392268	-1.04028166289745	2.15160544111573e-05	7.07639122855841e-05
AP002748.4	0.00298338812465941	0.00282419011923872	1.05636943643992	0.0791144662404903	0.761080563794445	0.810158510717325
ZFP69B	0.805250222114449	0.623115882876839	1.29229609490408	0.369936662685261	1.03385548681077e-22	9.48234778888976e-21
PRG2	0.110290694182436	0.112473798994956	0.980590103366042	-0.0282778936316843	0.836065754029322	0.872556256782778
LONP1	2.39286932748588	2.42515447352209	0.986687385736166	-0.0193350299497228	0.00969673666143761	0.0190794053646584
ZNF735	0.00367886250439762	0.0167203135577592	0.220023535544906	-2.18427024023824	0.0158717356831797	0.0295755654622852
PRKG1	1.50712432705937	1.3767177252702	1.09472283199054	0.1305656465123	0.000130715721310236	0.000375152391878474
KDM5C	2.213839065715	2.16665840592868	1.02177577215551	0.0310786327806722	0.0026828492800849	0.00592026923480612
MRM3	1.94278769448454	2.01105854956441	0.966052278739147	-0.0498268310469096	3.65894480397689e-09	2.17004085277755e-08
RTL4	0.144042571109484	0.10512349627669	1.37022241659806	0.454410092659387	0.0137719349703273	0.0260327548698901
ZNF346	1.55418322264973	1.54844237724188	1.00370749696097	0.0053388966124057	0.672613398817695	0.735443855112917
PDPK1	1.66939864034731	1.55562109112598	1.07313962884045	0.101837800912766	3.48151566831626e-12	3.38214271985214e-11
FCRL5	0.288929240008839	0.174091747543942	1.65963777195074	0.730868397213685	6.77720609852568e-05	0.000204636009800305
RPL27	3.09975656781667	3.14221665884445	0.986487217261653	-0.01962773802135	1.57290717994278e-08	8.51907808909404e-08
MESD	2.13123746777003	2.09795833204661	1.01586262949797	0.02270532618371	0.000236593506626199	0.000646989186093146
FBF1	0.551423815244696	0.631068264977238	0.873794240413254	-0.19463449855204	0.00132372961664473	0.00311645960361189
BIVM	2.08954943951661	2.01975666946545	1.03455503878575	0.0490103992540411	0.000998822183927607	0.00240071237514883
CNGB1	0.0264137924845201	0.0834894534480472	0.31637280391297	-1.66030250691683	0.000288208511193561	0.000774050243975447
PANO1	0.356297771622575	0.434427820718183	0.820154130629926	-0.286033035644599	1.19554295888611e-05	4.09397497717775e-05
ACOT2	1.86627596701626	1.95056868269379	0.956785569036657	-0.0637324650046224	4.58507848631929e-05	0.000142475096721383
RIMBP3	0.107006745424452	0.0796347322852838	1.34371953485209	0.42623204592736	2.72121656328203e-06	1.03608822413326e-05
OR9Q2	0.00670310737011978	0.00609954467416305	1.09895209039346	0.136128492330466	0.829427818097885	0.86769627834426
SACM1L	1.89918592521962	1.87147556044533	1.01480669337071	0.0212049401440507	0.102621531003415	0.151891372807236
SUFU	1.93204647832032	1.8059383852695	1.06982967640505	0.0973811288084555	7.00840285837757e-13	7.70490479691976e-12
MPP7	0.982332233718828	0.971101680454585	1.01156475525713	0.0165886768888418	0.744119375657689	0.795769439612908
HBG2	0.221127032023636	0.15302605020942	1.4450286844692	0.531098131155527	0.0147258083724456	0.0276592051114409
ANKRD34B	0.0414574052924147	0.0614018410456708	0.675181795633435	-0.566652088507285	0.0754439322810149	0.116548526098522
PDE9A	1.84176022356961	1.90085394515019	0.968912013607701	-0.0455624336796437	0.017558086466331	0.0323415780884634
MICAL3	1.48386503411305	1.31026071335549	1.13249601318883	0.179505971452238	5.78933231421207e-10	3.89749721404834e-09
CLDN2	2.70857386796624	2.45336343950705	1.10402471331784	0.142772466846188	2.08512774286713e-05	6.86931797380309e-05
CD99L2	2.38803897758632	2.3513665354591	1.01559622524782	0.0223269379216416	0.00041973487177993	0.00109259699601502
LTBR	2.44410525792468	2.45469682905032	0.99568518156691	-0.00623843571415468	0.426559528682645	0.50707478108459
COL2A1	0.0216705331233503	0.0478109259841237	0.453254829880231	-1.14160570148796	0.0117482464479741	0.0226086790238839
RNF144A	1.581088511429	1.53015702169969	1.03328513937265	0.0472384268981723	0.0521121162249108	0.0843395164087365
PCDHGB4	0.35446686654148	0.325044422254631	1.0905182254252	0.125013881405382	0.356088837776953	0.436037731590143
MAP2K1	2.39006030809035	2.33238930386215	1.02472614847475	0.0352384101945342	6.70099267700246e-09	3.80997069085914e-08
NAPEPLD	1.69271667383344	1.57100193726295	1.07747586663231	0.107655556108064	1.64893630808467e-09	1.03182638420058e-08
GFRAL	0.00509134978740237	0.0110988331692814	0.458728382501851	-1.12428792209166	0.23876188042463	0.31169075148517
RGS7	0.34510937612577	0.455919323608261	0.756952728817211	-0.40172488718679	0.0328259449445425	0.0562893588737622
ZSWIM9	1.53570629107344	1.55106886087625	0.990095494668024	-0.0143604151094215	0.496613853284452	0.574413750015693
ANKRD20A1	0.0257124828734321	0.024833867593261	1.0353797199277	0.0501599653954293	0.81632532501264	0.857036304248008
KIR2DL4	0.479793939234666	0.48892355445236	0.981327111090159	-0.0271939769089381	0.724014665090089	0.778345176127199
ZBED9	0.897442283912595	0.755831192009598	1.18735809450584	0.247755102002738	4.31211578492454e-06	1.58826346105365e-05
ARL17A	0.211279785077659	0.192780194144906	1.09596209307087	0.132197899498772	0.101049306756174	0.14992335211814
IL9R	0.280638128745533	0.199606399830546	1.4059575694155	0.49155305577778	2.78360901739928e-07	1.24213306907063e-06
HPCAL4	0.206449628679885	0.188235563477014	1.09676208292646	0.133250600482564	0.476064186123399	0.554807329359194
REG3G	0.336207069405	0.227329197268095	1.47894363524498	0.564567070217857	0.01386851418358	0.0262026395638703
DECR2	2.08412642150542	2.11452062450631	0.985625960490225	-0.0208878390805405	0.264581336089974	0.339922463623158
QTRT2	1.51121863535348	1.37356517541693	1.10021618369494	0.137787029659875	1.97463657746377e-20	1.01784960890059e-18
CLDN23	1.53127941005334	1.51535941773605	1.01050575337504	0.0150775358116755	0.517011120419085	0.593927393185184
FABP9	0.00865660515438679	0.0109113800496312	0.793355663079429	-0.333960320598957	0.438404763444701	0.518756841832567
ZNF799	0.955220169435368	0.947296955999971	1.00836402290244	0.0120165507722456	0.601429369906684	0.671132928000056
U2AF1	0.184001360542829	0.179535977352178	1.02487180149911	0.0354434581126303	0.748945816598382	0.799880028048654
OR51B6	0.0141036896609621	0.00609374942279294	2.31445185589827	1.21067055270143	0.119257599268687	0.172732537019059
OPA3	1.74272274021683	1.69719151864375	1.02682739164845	0.038193686873541	0.00256289655321401	0.0056831721979102
MANSC1	1.67088105685689	1.63927562918706	1.01928011806379	0.0275505867399372	0.221722638289541	0.292456516212577
RTF1	2.18696483753366	2.15125392955254	1.01660004311464	0.0237521970845953	0.000132266348089301	0.000379298313725382
KCNH2	0.463515399714847	0.481915390684717	0.961819042666957	-0.0561626050542591	0.631527509996345	0.697996387299818
UPP2	0.469616021250014	0.426986669906912	1.09983766320479	0.137290596683777	0.160153292316361	0.221944720060468
TBC1D25	1.86171702083393	1.83349800321962	1.01539080902448	0.0220351064498021	0.0195768009423612	0.0356565712483656
GGT5	1.86468177285729	1.79571299443701	1.03840746190173	0.054372655562495	0.0606120383877671	0.0961992673607456
SLC51A	1.03663143558558	1.03543176717197	1.00115861658068	0.0016705628111258	0.972433682254618	0.978242245959126
CYP3A5	1.66225744686023	1.55162779703775	1.07129908991943	0.0993613141727044	0.0155676883773324	0.0290755602427883
MAPK15	1.43093552121186	1.4097079066229	1.01505816523354	0.0215623996170323	0.686768220001257	0.747448687796355
RNF225	0.0167062492571641	0.0212101106993355	0.787654977099551	-0.344364282250255	0.216643616247329	0.28647283653769
PTPN11	2.42598279743834	2.28929484553548	1.05970744754413	0.0836660362683574	2.01946750213899e-22	1.67882200518244e-20
AMOTL2	2.40935806788953	2.33451242901352	1.03206050134744	0.0455275467645286	0.00059912701246411	0.00150987426670522
HUS1	1.65407183762667	1.61529293680011	1.02400734872486	0.0342260687860289	0.0018762148881163	0.00428398013724171
AAK1	1.46226172172381	1.3274502477794	1.1015567055488	0.139543763498487	4.59796085279704e-13	5.18924108724685e-12
RPS6KL1	0.693517923503438	0.743029458860242	0.933365313088997	-0.0994862418603761	0.0950710515319497	0.142159055700587
NRBP2	2.07145787089615	2.08263254654761	0.994634350802791	-0.00776183780956504	0.672405662911191	0.735257865814006
KRTAP5-1	0.175459100446755	0.269043433244624	0.652159015110477	-0.616704317025142	0.00017292107102365	0.000485860210487275
ADRB3	0.0336221275145942	0.0480863115985922	0.699203710928383	-0.516215253121266	0.0411322522573184	0.0685748148232609
C1orf198	2.15710866087137	2.07651377890919	1.03881259194173	0.0549354068280239	5.77739379698408e-06	2.08242002247013e-05
CWC15	2.3887931578777	2.46472347585302	0.969193169652006	-0.0451438573947404	6.92618146114357e-19	2.61215986534558e-17
KCNIP3	0.897722130109889	1.03538892038943	0.867038571141204	-0.205831920175692	0.00283458292105515	0.00622626624080653
CBR1	2.46999643606592	2.55171131183924	0.967976441772945	-0.0469561587004327	5.40375525775054e-11	4.31593469809544e-10
NR2C2AP	2.01010998012756	2.11412368893265	0.95080055658541	-0.0727853470731747	6.27537329745545e-14	8.21686948653416e-13
WNT5A	0.935088921216916	0.788443773652595	1.18599315825016	0.246095687297884	1.95250663267167e-05	6.46620945514051e-05
RDH12	0.621281490760591	0.672045466560433	0.924463480038553	-0.113311766288648	0.181038576773185	0.245899300274
OR13C4	0.00260688294390321	0.00216107892303967	1.20628770939864	0.270574042743054	0.706168491185989	0.763894789750626
NCK1	2.20015831586574	2.08669317967621	1.0543755724582	0.076388851803783	1.11952239190152e-12	1.18285502694365e-11
LCE3D	0.011750382024316	0.00866882434809038	1.3554758468378	0.438799406087631	0.588353913131566	0.659366799388382
ZRSR2	1.93554331489453	1.97083142467329	0.982094810678894	-0.0260657869526955	0.0221135526728003	0.0397836232632679
AD000671.1	0.0743708983566259	0.074724906303073	0.995262517359188	-0.00685098376444399	0.950510820242023	0.961984115642551
AKAP1	2.14925366641027	2.1268253557939	1.01054544067536	0.0151341960996729	0.0924979872146703	0.139003129094292
YIPF7	0.0911777540798477	0.104648084790311	0.871279720623133	-0.198792130633091	0.099322349424637	0.147668296678821
NAA40	1.68483276429361	1.68252593487388	1.00137105132938	0.00197665421593343	0.884752615720447	0.911246683926331
AL583836.1	0.00815032498582797	0.00280301215885699	2.9077023301788	1.53987958399067	0.167781096659266	0.230780222793454
NEUROD6	0.00147912224985952	0.00193078380836038	0.766073468948127	-0.38444533693503	0.590330096896927	0.66124011082956
C8orf58	1.62253181777138	1.67678627945787	0.967643782424056	-0.0474520472964226	0.010703386549387	0.0208081759009677
GJB4	0.148410354346415	0.145084038792546	1.02292681939069	0.0327029377728141	0.892140791115252	0.9168742435282
GRP	0.153545002022546	0.204858444429423	0.749517562969902	-0.41596581055984	0.085283054039291	0.129626526391628
TMEM150A	2.08868240053136	2.1024503742185	0.993451463180311	-0.0094786110959672	0.426945206089355	0.507444368539002
LCE1A	0.00305695630775524	0.0153812079683352	0.198746178716815	-2.33100097285162	0.174937978925495	0.239056873566685
CFAP20	2.16316865522217	2.17789089910981	0.993240137100689	-0.0097855325005647	0.118552502467315	0.171907265122742
PAPOLG	1.45244942943208	1.33974756113863	1.08412171931678	0.116526743773343	4.55507603198226e-14	6.13710105936589e-13
SCARA3	1.65406790876441	1.56967297323659	1.05376593530422	0.0755544481168616	0.0514610133167161	0.0834255722632231
TOPBP1	1.83553001052211	1.69662332567636	1.08187243611682	0.113530400614739	6.42266142860907e-18	1.91854913867442e-16
NOTCH2	2.14995349098818	1.87412672102998	1.14717615776089	0.198086945333093	6.79333122973398e-26	1.54319208028003e-23
REP15	0.603090374301235	0.638629983754251	0.944350233535711	-0.0826060801347004	0.0992290678650364	0.147563299825786
MUTYH	1.36669131882336	1.41989590628379	0.962529233850899	-0.0550977361236446	0.0110712674661342	0.0214507865931169
CCDC152	0.990721397990619	0.994305964091741	0.996394906366274	-0.00521044843797807	0.879134382134968	0.906894565919777
KIAA0513	1.37984499868363	1.25748495034611	1.09730537793223	0.133965080816985	1.30826200882994e-10	9.77369277418804e-10
ACSL4	2.27087046947399	2.15110979103756	1.05567390327328	0.0781642563014269	6.0746557003048e-13	6.73903882800423e-12
PSG1	0.0185565659506522	0.025230775637686	0.735473463722419	-0.443254805680147	0.282833921874642	0.359799667756918
FOXL2NB	0.0156701098166724	0.0295036221282008	0.5311249496276	-0.912876793175376	0.0462614476270114	0.0759529070376749
OR51G1	0.000483568385691879	0.000351464814860966	1.37586570616797	0.460339660083182	0.681666358416057	0.743167538670359
TAS2R50	0.07670409065828	0.0620722257260222	1.23572322018612	0.305355641639886	0.325209547805279	0.403999346682178
ADM5	0.506323489923523	0.551018032448124	0.918887332369094	-0.122040115850795	0.0922426127795239	0.138662025489441
PNPLA1	0.441759084483799	0.35257029026906	1.25296741295665	0.325348893688355	0.000777376840577278	0.00191294041535681
LIPH	0.49662878607818	0.561062518591444	0.885157660014385	-0.175993650919892	0.166891148349783	0.229815618342719
HAGHL	0.707353468103458	0.933422909568206	0.75780598574624	-0.400099559458383	2.54796080400959e-06	9.7506292393989e-06
RPRML	0.0304862271371556	0.0455729930739057	0.668953805331945	-0.58002150602294	0.0330892297457074	0.0566945441424433
WWOX	1.58645080097459	1.57619096765904	1.00650925777781	0.00936044209404024	0.495898230866961	0.573755868416758
A1CF	1.5671880308787	1.30840791187344	1.19778244739802	0.260365895971783	1.33047002413503e-05	4.52429284447378e-05
ZFAND2B	2.08114011146867	2.1294321332026	0.977321643183197	-0.0330946538208794	0.00606791138677193	0.0124900133655017
TMEM234	1.67103460924627	1.70714520091271	0.978847381202762	-0.0308441579859728	0.0826964538791722	0.126363545012398
DPM3	2.32846158049307	2.51040266261056	0.92752513976053	-0.108541709632282	3.43369568764649e-19	1.3774266725639e-17
TG	0.274394068810406	0.285739336572963	0.960295044082391	-0.0584503627645485	0.547542979418534	0.622848471289186
SALL3	0.0190180630927905	0.119196598929401	0.159552061582351	-2.64790084499519	0.000141949941305609	0.000405488237073604
AGMAT	2.08411245658153	1.92173201836531	1.08449692083205	0.117025956830709	0.00157834148903943	0.0036637926960402
DYNLL1	2.7174610877704	2.74081426155287	0.991479475968125	-0.0123451865033061	0.000799337896584292	0.00196080677394158
RPL23	2.91490087765826	2.96244814231304	0.983950009461549	-0.0233430749874564	3.00028643231003e-09	1.80017185938602e-08
CATSPER3	0.76559190539254	0.849063550854112	0.901689755286746	-0.149296964623349	0.00101246496457421	0.00242991591497809
OR4D6	0.00220400002258165	0.00404504511608739	0.544864138552179	-0.876031555038238	0.261529071568612	0.336693687313675
COL4A6	0.111463055132146	0.158405272285956	0.703657482630568	-0.507054751761053	0.025867119912885	0.0456453847545949
WDR59	1.70343302107558	1.69144835431888	1.00708544646137	0.0101860944235002	0.460194488375351	0.539896680572956
HOXA1	0.689932808026754	0.579529652298532	1.1905047572464	0.251573385616291	3.58871733855459e-06	1.33975123114853e-05
GTF2H5	1.58628193750353	1.63477190421871	0.970338389967399	-0.0434401430586071	0.000137956182729988	0.000394541353507984
AC010255.3	0.0288715301793005	0.0288665745513582	1.00017167357123	0.000247651352871933	0.999561947407037	0.999801328603839
NOP14	2.14178519262397	2.05853939849411	1.04043925231198	0.0571927335050527	8.75362277769226e-11	6.71420394915571e-10
POLR3B	1.3636076602981	1.27379985873995	1.0705038557996	0.0982899921110342	8.9858995333725e-07	3.69731535981393e-06
NUTF2	2.36952211906937	2.44732105709172	0.968210571393192	-0.0466072485575534	2.12096174410411e-12	2.1380345011774e-11
FGFR1OP	1.32222187217168	1.28158691933031	1.03170674749287	0.0450329571377472	0.158678782660714	0.220245022952732
PIGP	1.50426416072175	1.54580329288405	0.973127801995557	-0.039298806636061	0.0101581176386786	0.0198826757027578
EPS8L3	0.685142702884177	0.550871045237845	1.2437442643012	0.314689872483789	0.0232987354480179	0.0416511800615372
ZNF30	1.05588764164961	1.00942185027393	1.04603208397269	0.0649271027114516	0.0129290003033276	0.0246228260797239
AWAT1	0.0393919709464414	0.0402540453884775	0.978584153872822	-0.0312321733612376	0.922528788361144	0.940733340401746
NR5A1	0.0280637239564561	0.0403508556540733	0.695492660602928	-0.523892804516151	0.317577439632462	0.396687523060088
RBM25	1.98031448016166	1.91662111745844	1.03323210942582	0.0471643834403932	0.00147527959366816	0.0034433765999882
DCAKD	2.14625477238529	2.19562743773971	0.977513186205559	-0.0328119310402038	8.8993752662031e-06	3.11016449374855e-05
RBMXL2	0.0546524484704724	0.0711706855714934	0.767906730581823	-0.380997002037911	0.0115652727673983	0.0223061673199619
METTL5	2.04626711138524	2.08925277683049	0.979425340044079	-0.0299925724336946	9.24913965630151e-05	0.000272617972730094
KMT5A	1.73741473182041	1.70489623598045	1.01907359237101	0.0272582394478154	0.0254012163859491	0.0449450378875013
TREML1	0.59080176091177	0.51330282306786	1.15098093047827	0.202863931009384	0.00439097782207927	0.00929686168116837
AVPR1B	1.15227223170204	0.88578271686354	1.30085201456866	0.379456849841063	1.00996227843872e-07	4.80882843567604e-07
ZNF800	1.81908510183982	1.70565776911385	1.06650063968278	0.0928848310014042	3.85175475414243e-15	6.39862932626926e-14
LASP1	2.68574738822955	2.62418309037295	1.02346036680232	0.0334552355075426	1.05606822917052e-07	5.01247544340994e-07
SUPT3H	1.33948040617023	1.33785002712827	1.00121865605927	0.00175707863332086	0.923457994445618	0.941334483667602
NOVA1	1.02522475866887	1.0341847713732	0.991336158728744	-0.0125537415169655	0.806444374265994	0.84895098184756
CYSLTR1	1.06358238506112	0.856145415999065	1.24229174762326	0.313004024944591	4.40296700766208e-15	7.25049598741621e-14
IWS1	2.16513092684053	2.09891489952585	1.0315477427549	0.0448105945077537	1.51892816783731e-09	9.56019612575584e-09
OR11H2	0.000890270535850541	0.00533777243238125	0.166786903549835	-2.58392208503459	0.000994469799957907	0.00239201699236366
TASP1	1.6227541238935	1.48505513596862	1.09272314851467	0.127927927214693	1.16996697894093e-16	2.63931580838223e-15
MDH1	2.48661033928528	2.5065907430824	0.992028852794475	-0.011546013410128	0.062847657109181	0.0993519848911603
SULT4A1	0.30378244281718	0.264351923850181	1.1491591904939	0.200578665197255	0.272318492259818	0.348328034098593
MTA1	1.76628814727337	1.79870368107347	0.981978391359742	-0.0262368168047671	0.137877458424048	0.195611766722745
GABRQ	0.55014884644666	0.474630416184637	1.15910996785475	0.213017445164648	0.0142415125470917	0.0268606091060035
SEMA3F	2.43613688824977	2.45147329207578	0.993744005339326	-0.00905384248935857	0.447632299470827	0.527873215229313
ECSIT	2.31482806092633	2.40331109199671	0.963182864105675	-0.0541183694110871	1.77990118379025e-11	1.53927178072273e-10
TMEM154	0.644169130622269	0.462572123851249	1.39258095636869	0.477761199706551	7.25298561768597e-21	4.1190211345091e-19
IGSF5	0.103868966014593	0.0931326966402214	1.1152792709938	0.157405012772714	0.39019134824317	0.470485257958489
MCM2	1.78423029971101	1.71438770601122	1.04073908921238	0.057608433787562	0.00147320994118861	0.00343936775944799
LRIT2	0.0805949311139356	0.0837692078981729	0.962106878363995	-0.0557309261301743	0.812814582055778	0.85399299102085
AD000671.2	0.0853672707183868	0.0870607288382961	0.980548541891319	-0.0283390423257127	0.804447474220204	0.847252458696744
HSFY2	0.0019750768488633	0.00240089441292452	0.822642111302791	-0.281663169155713	0.685738874660162	0.74666116683541
BOLA2-SMG1P6	0.962416174162265	0.881708026099011	1.09153613857904	0.126359895867583	0.000577771436484791	0.00145997603072536
KLHL32	0.911913080281316	0.826391902881576	1.10348743386949	0.142070200802492	0.00899575844548877	0.0178200301146896
ALPG	0.012922528564363	0.00836575044187312	1.54469448427266	0.62732152446616	0.505249213887798	0.58284904886401
FAM135B	0.230712414997506	0.223811731562196	1.03083253673587	0.0438099796080715	0.754953406249204	0.804965131030138
LRIG2	1.31787281156666	1.2525001698052	1.05219371888119	0.073400342976628	0.00037164901079946	0.000975747221472685
CMTR2	1.70585778467885	1.59165583077157	1.07175040715423	0.099968965229795	1.06602999809203e-10	8.08775224960226e-10
VPS51	2.31785156734123	2.32499058773537	0.996929441163421	-0.00443669506415534	0.604386580450779	0.673876422687842
TFB2M	1.98502277745073	1.90787444228948	1.04043679890626	0.0571893315568442	7.14873955777668e-07	2.99373581995124e-06
SRSF7	2.40654568799479	2.37534494551259	1.01313524696324	0.0188267773956673	0.00303422601193938	0.00662604956061342
TMEM233	1.36034443133154	1.36032762741632	1.00001235284419	1.78212769797061e-05	0.999605016547376	0.999801328603839
MRPL32	2.1650674490098	2.22056497609604	0.975007474366361	-0.0365148163431135	9.63522426946469e-08	4.59779534265418e-07
GPR21	0.10284167212247	0.0782359344892424	1.31450685409287	0.394521664466427	0.00102471911496636	0.00245721279366426
CAMTA2	2.07335438146921	2.05600467150825	1.0084385557102	0.0121231830359346	0.310712512930901	0.389445999096432
BMPR1A	1.46468156663087	1.38084429014765	1.06071450422137	0.0850364010508698	4.88111230042101e-08	2.44068108269836e-07
B9D1	1.70232087283297	1.78095494972553	0.955847239760516	-0.0651480248504958	0.000269376612272474	0.000728077130237279
API5	2.41453358582666	2.33685145335994	1.03324222100426	0.0471785021002359	4.32611201610794e-14	5.84878369181209e-13
ANAPC4	1.61335752316567	1.58406574663033	1.01849151564425	0.0264339622488734	0.0492564023342549	0.0803165909358153
AC005258.1	8.14529475512866e-05	0.00010613607738181	0.767438834754284	-0.381876323314086	0.85370461417847	0.886183493230106
OR2T8	0.0271237502831088	0.0212536751432907	1.27619106343926	0.351844336658631	0.0751054331940539	0.116080675860683
GRN	2.94482656034963	2.90686861644473	1.01305801840859	0.0187168004702028	0.000645591655484157	0.00161654429396802
XYLT2	2.05769745410367	2.05500349179241	1.0013109283376	0.00189003123436117	0.854130981661636	0.886531870031969
C9orf64	2.15435165028662	2.05310047247529	1.04931623131393	0.069449526909841	7.74650348027246e-09	4.37133714588685e-08
MATN3	0.686687411796567	0.722573411808025	0.950335842109573	-0.0734906528929269	0.322468904752894	0.401130373973418
CDHR3	1.07466842467227	1.03770427202608	1.03562108554686	0.0504962443408235	0.199045497261426	0.266704583984857
FCHSD1	1.48699004191939	1.43625915954509	1.0353215379252	0.0500788924872351	0.0733135046222496	0.113661822577594
ASF1A	1.90803185922163	1.88532010569386	1.01204662988485	0.0172757635043788	0.119675340227698	0.173234843411996
EPSTI1	1.91847233052353	1.72084619614494	1.11484241579597	0.15683979802296	1.70275250720477e-10	1.25103320724905e-09
AC069368.1	0.073114933405898	0.0560139439209372	1.30529879326295	0.384380088954205	0.00380532342072197	0.00817291098804138
