	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_FAD_BINDING	GO_FAD_BINDING	GO_FAD_BINDING	33	-0.26773860160407	-0.833307614327937	0.75	1	0.993143778987699	5062	tags=36%, list=26%, signal=27%	KMO/CRY1/STEAP4/CRY2/MTRR/DDO/LDHD/PRODH/AGPS/AOX1/MICAL3/KDM1B
GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	47	-0.240411771915722	-0.832260891407634	0.810810810810811	1	0.993143778987699	688	tags=13%, list=4%, signal=12%	B4GALNT2/B3GALT2/B3GALNT2/GALNT13/B3GNT10/GALNT4
GO_ACYL_COA_LIGASE_ACTIVITY	GO_ACYL_COA_LIGASE_ACTIVITY	GO_ACYL_COA_LIGASE_ACTIVITY	16	-0.316763628704039	-0.831025545249865	0.687861271676301	1	0.993143778987699	4626	tags=50%, list=24%, signal=38%	ACSL1/ACSL3/ACSM2A/ACSM5/ACSM2B/ACSL6/ACSM3/SLC27A2
GO_ANION_SODIUM_SYMPORTER_ACTIVITY	GO_ANION_SODIUM_SYMPORTER_ACTIVITY	GO_ANION_SODIUM_SYMPORTER_ACTIVITY	14	-0.327057591443927	-0.821269405803299	0.690721649484536	1	0.993143778987699	409	tags=36%, list=2%, signal=35%	SLC12A2/SLC12A1/SLC6A2/SLC13A1/SLC18A2
GO_MICROTUBULE_MINUS_END_BINDING	GO_MICROTUBULE_MINUS_END_BINDING	GO_MICROTUBULE_MINUS_END_BINDING	12	-0.33612060558449	-0.82089770505284	0.660714285714286	1	0.993143778987699	4716	tags=50%, list=24%, signal=38%	TUBGCP5/CAMSAP2/TUBGCP3/CAMSAP1/TUBGCP4/MACF1
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	42	-0.242897541881824	-0.817846305625479	0.830188679245283	1	0.993143778987699	7336	tags=38%, list=38%, signal=24%	UBE2J1/UBE2QL1/UBE2D1/UBE2D3/UBE2K/UBE2V2/UBE2Q2/AKTIP/UBE3B/UBE2W/UBE2G1/UBE3C/UBE2V1/TAF1/BIRC6/UBE2U
GO_ALKALI_METAL_ION_BINDING	GO_ALKALI_METAL_ION_BINDING	GO_ALKALI_METAL_ION_BINDING	17	-0.30661512464819	-0.812298735090034	0.731707317073171	1	0.993143778987699	956	tags=41%, list=5%, signal=39%	TDG/ADPRH/IMPA1/HDAC4/ACAT1/PKLR/SCN9A
GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	30	-0.266802784936916	-0.806411013345982	0.8	1	0.993143778987699	2970	tags=23%, list=15%, signal=20%	BECN1/CBL/IRS1/PIK3AP1/PTPN13/JAK2/IRS4
GO_FOUR_WAY_JUNCTION_DNA_BINDING	GO_FOUR_WAY_JUNCTION_DNA_BINDING	GO_FOUR_WAY_JUNCTION_DNA_BINDING	17	-0.30304870826827	-0.802850422592283	0.73780487804878	1	0.993143778987699	5297	tags=29%, list=27%, signal=21%	RAD51B/MSH6/MSH2/FANCM/WRN
GO_RNA_POLYMERASE_BINDING	GO_RNA_POLYMERASE_BINDING	GO_RNA_POLYMERASE_BINDING	62	-0.216597973032182	-0.802598460632086	0.9	1	0.993143778987699	5445	tags=47%, list=28%, signal=34%	UVSSA/ELP2/LEO1/RRN3/PCF11/URI1/NOLC1/ELP4/DHX9/WDR43/WAC/AGO2/PKN2/GTF2E1/RPRD2/SCAF8/RPRD1B/NCOA3/RPRD1A/YTHDC2/CTR9/RPAP2/AGO1/CCNT1/CDC73/BRF2/SPTY2D1/BRCA1/NEDD4
GO_ARF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_ARF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_ARF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	19	-0.2901552278303	-0.799323551551419	0.769230769230769	1	0.993143778987699	4141	tags=32%, list=21%, signal=25%	IQSEC3/PSD3/ARFGEF1/ARFGEF2/ARFGEF3/HERC1
GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	16	-0.303010105133149	-0.794943342658088	0.745664739884393	1	0.993143778987699	2066	tags=38%, list=11%, signal=34%	WNK3/STX7/WNK1/CFTR/BSND/CHRNA7
GO_KINASE_ACTIVATOR_ACTIVITY	GO_KINASE_ACTIVATOR_ACTIVITY	GO_KINASE_ACTIVATOR_ACTIVITY	89	-0.198680481916455	-0.793881624995865	1	1	0.993143778987699	3353	tags=19%, list=17%, signal=16%	MOB1B/CDK5R1/CAB39L/CCNT1/ALS2/TAOK1/STK3/INCENP/NCKAP1L/TOM1L1/ERCC6/PIK3CA/NRG3/CCNK/NRG1/GRM5/EGF
GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	13	-0.314955378120456	-0.781147508389413	0.734883720930233	1	0.993143778987699	7525	tags=62%, list=39%, signal=38%	ACE/RAF1/DAB2IP/TRIB1/MAPK8IP1/DLG1/ARRB1/KSR1
GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	20	-0.281168267322783	-0.780239595808707	0.807407407407407	1	0.993143778987699	2367	tags=15%, list=12%, signal=13%	CASP8AP2/NLRP12/APAF1
GO_DEATH_DOMAIN_BINDING	GO_DEATH_DOMAIN_BINDING	GO_DEATH_DOMAIN_BINDING	11	-0.32975874708307	-0.779877092761072	0.6875	1	0.993143778987699	3212	tags=27%, list=16%, signal=23%	CRADD/BCL2/DAPL1
GO_14_3_3_PROTEIN_BINDING	GO_14_3_3_PROTEIN_BINDING	GO_14_3_3_PROTEIN_BINDING	32	-0.247963810782426	-0.777913472500124	0.817073170731707	1	0.993143778987699	5090	tags=38%, list=26%, signal=28%	PPP1R12A/SYNPO2/FOXK1/PRKCZ/KSR1/SRPK2/KIF13B/TMCC3/RIPOR2/RBM7/PRKCE/NEK1
GO_NUCLEAR_RECEPTOR_BINDING	GO_NUCLEAR_RECEPTOR_BINDING	GO_NUCLEAR_RECEPTOR_BINDING	101	-0.224154750856871	-0.775201684427524	1	1	0.993143778987699	4324	tags=31%, list=22%, signal=24%	TMF1/EP300/NCOA3/RNF6/NCOA1/ARRB1/C1D/NSD1/NR1H4/TACC1/TRIM68/RARB/DCAF1/LATS1/PROX1/ESR1/VDR/STRN/CNOT1/MED1/NRIP1/NR4A3/PPARGC1A/NCOA2/PPARGC1B/FOXP2/PRKCB/FLT3/GRIP1/NR0B2/ZNF366
GO_CHLORIDE_ION_BINDING	GO_CHLORIDE_ION_BINDING	GO_CHLORIDE_ION_BINDING	13	-0.31252660350651	-0.775123698764555	0.73953488372093	1	0.993143778987699	1400	tags=31%, list=7%, signal=29%	CLCN5/SLC22A6/CLCN4/NPR3
GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING	42	-0.230061077594409	-0.774625386988668	0.905660377358491	1	0.993143778987699	5536	tags=38%, list=28%, signal=27%	KLF10/BAZ2A/DR1/AGO2/KDM3A/STAT1/NR3C1/SNAPC3/MMP12/GTF2A1/TAF1B/PAX6/AGO1/TAF1/REST/BRF2
GO_CYCLIN_BINDING	GO_CYCLIN_BINDING	GO_CYCLIN_BINDING	30	-0.255794179068396	-0.773137518783101	0.811764705882353	1	0.993143778987699	2722	tags=20%, list=14%, signal=17%	CDK14/CUL3/CDK6/CDK12/PTCH1/INSM1
GO_LONG_CHAIN_FATTY_ACID_BINDING	GO_LONG_CHAIN_FATTY_ACID_BINDING	GO_LONG_CHAIN_FATTY_ACID_BINDING	15	-0.295735472783289	-0.760624150679236	0.763440860215054	1	0.993143778987699	2144	tags=20%, list=11%, signal=18%	FABP2/ALOX5AP/GPR31
GO_WNT_ACTIVATED_RECEPTOR_ACTIVITY	GO_WNT_ACTIVATED_RECEPTOR_ACTIVITY	GO_WNT_ACTIVATED_RECEPTOR_ACTIVITY	15	-0.294534070520713	-0.757534174468415	0.774193548387097	1	0.993143778987699	1872	tags=60%, list=10%, signal=54%	LRP5/FZD4/RYK/FZD1/FZD6/FZD3/LRP6/FZD5/ROR1
GO_U3_SNORNA_BINDING	GO_U3_SNORNA_BINDING	GO_U3_SNORNA_BINDING	10	-0.331576069044275	-0.757366445280051	0.75	1	0.993143778987699	1798	tags=40%, list=9%, signal=36%	BMS1/TSR1/PRKDC/UTP25
GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	57	-0.208310446200092	-0.754595721128199	1	1	0.993143778987699	5532	tags=42%, list=28%, signal=30%	CNOT8/ISG20L2/ANGEL2/ANGEL1/PNPT1/DCP2/DIS3L/CNOT7/CNOT6/RAD1/ERI1/EXD2/EXO1/XRN2/DCLRE1B/DIS3/CNOT6L/PDE12/DCLRE1A/XRN1/NOCT/PLD4/ERI2/CNOT1
GO_TAU_PROTEIN_BINDING	GO_TAU_PROTEIN_BINDING	GO_TAU_PROTEIN_BINDING	45	-0.217476867599265	-0.74942312399041	0.909090909090909	1	0.993143778987699	4597	tags=29%, list=24%, signal=22%	TTBK1/LGMN/PPP2R2A/PRKAA1/GSK3B/EP300/ROCK2/SMAD2/MAP2/TTBK2/TAOK1/ROCK1/SNCA
GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	-0.327386306286629	-0.747796436999685	0.753846153846154	1	0.993143778987699	2085	tags=20%, list=11%, signal=18%	SLC12A2/SLC12A6
GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	31	-0.237508851032791	-0.743596856690374	0.845238095238095	1	0.993143778987699	7994	tags=52%, list=41%, signal=30%	TAP1/SLC15A1/GJA1/TAP2/ABCC1/TOMM20/TOMM70/TIMM17A/SLC13A3/DISP1/SEC63/TIMM23B/ABCA1/AZGP1/TOMM20L/CDH17
GO_QUINONE_BINDING	GO_QUINONE_BINDING	GO_QUINONE_BINDING	18	-0.269898325973092	-0.74307260522934	0.807692307692308	1	0.993143778987699	14237	tags=100%, list=73%, signal=27%	AOC2/VKORC1/TP53I3/COQ10A/MT-ND4/DHODH/AOC1/HSD17B8/SQOR/AOC3/NDUFS2/SDHB/COQ10B/SDHD/CBR4/VKORC1L1/ETFDH
GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	20	-0.267658432666887	-0.742749917361965	0.859259259259259	1	0.993143778987699	6876	tags=55%, list=35%, signal=36%	ATP5F1B/ATP6V0D1/ATP6V1D/ATP6V1H/ATP6V0A1/ATP6V1B2/ATP6V1C1/ATP6V1E2/ATP6V1A/ATP6V0A2/ATP6V0D2
GO_AMINOPEPTIDASE_ACTIVITY	GO_AMINOPEPTIDASE_ACTIVITY	GO_AMINOPEPTIDASE_ACTIVITY	44	-0.218519191698503	-0.740644126975743	0.938775510204082	1	0.993143778987699	902	tags=34%, list=5%, signal=33%	METAP2/METAP1/PRCP/TPP2/NPEPPS/ERAP2/LAP3/LNPEP/ENPEP/DPP4/ERAP1/DPP8/F11/JMJD7/TRHDE
GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY	GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY	GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY	124	-0.207752339177265	-0.734021836540049	1	1	0.993143778987699	6179	tags=38%, list=32%, signal=26%	CDS2/TERF2/UAP1/MTPAP/TENT2/PAPOLA/PRIMPOL/PCYT1A/POLR3D/POLD3/PNPT1/CGAS/POLR3A/FICD/TWISTNB/TEP1/MED21/PRIM2/POLR2M/POLR2B/POLR1A/OAS3/TUT7/TERF1/PAPSS2/NMNAT3/MOCS3/PAPOLG/NMNAT1/REV1/NMNAT2/FPGT/POLH/TENT4B/POLR1B/TENT5C/CDS1/RNGTT/GPHN/POLR3B/PRIM1/TUT4/POLA1/POLK/REV3L/TENT5D/DNTT
GO_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO_PHOSPHATASE_ACTIVATOR_ACTIVITY	16	-0.279061408913535	-0.732114228042395	0.820809248554913	1	0.993143778987699	14058	tags=44%, list=72%, signal=12%	PPP2R5D/PHACTR4/PPP2R5A/PPP2R5C/PPP2R5E/BMP2/FRS2
GO_MANNOSYLTRANSFERASE_ACTIVITY	GO_MANNOSYLTRANSFERASE_ACTIVITY	GO_MANNOSYLTRANSFERASE_ACTIVITY	28	-0.24818629560347	-0.730741287922229	0.851063829787234	1	0.993143778987699	5162	tags=36%, list=26%, signal=26%	ALG12/DPY19L3/DPY19L1/TMTC3/DPY19L4/TMTC4/PIGB/TMTC1/TMTC2/ALG11
GO_PROSTANOID_RECEPTOR_ACTIVITY	GO_PROSTANOID_RECEPTOR_ACTIVITY	GO_PROSTANOID_RECEPTOR_ACTIVITY	11	-0.308783665727832	-0.730271174457322	0.7375	1	0.993143778987699	1556	tags=27%, list=8%, signal=25%	PTGER3/PTGER4/HPGD
GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY	GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY	GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY	16	-0.278117916668842	-0.729638987560106	0.820809248554913	1	0.993143778987699	5770	tags=31%, list=30%, signal=22%	SIRT5/HDAC2/HDAC4/SIRT1/HDAC9
GO_GAMMA_CATENIN_BINDING	GO_GAMMA_CATENIN_BINDING	GO_GAMMA_CATENIN_BINDING	12	-0.297911787661987	-0.727581406009458	0.763392857142857	1	0.993143778987699	3555	tags=50%, list=18%, signal=41%	PTPRJ/PTPRK/CDH2/APC/APC2/DSG1
GO_P53_BINDING	GO_P53_BINDING	GO_P53_BINDING	66	-0.197815927718889	-0.720531308470087	0.941176470588235	1	0.993143778987699	7443	tags=52%, list=38%, signal=32%	HSPD1/MDM2/BRD7/USP7/TP53RK/EHMT1/NTRK3/PPP1R13B/PSME3/MAPKAPK5/USP10/HIF1A/TAF3/TRIM24/HTT/TEP1/CREBBP/GSK3B/TP53BP2/EP300/RFWD3/RNF20/CDKN2AIP/CHD8/NUAK1/SIRT1/PRMT5/TAF1/RCHY1/SETD7/TP53BP1/RNF125/RFFL/ZNF385B
GO_METAL_CLUSTER_BINDING	GO_METAL_CLUSTER_BINDING	GO_METAL_CLUSTER_BINDING	65	-0.199568533034784	-0.720265289832375	0.941176470588235	1	0.993143778987699	2719	tags=18%, list=14%, signal=16%	FECH/KIF4B/RSAD2/DPYD/POLA1/PPAT/NUBPL/AOX1/IREB2/ABAT/REV3L/RTEL1
GO_3_5_EXONUCLEASE_ACTIVITY	GO_3_5_EXONUCLEASE_ACTIVITY	GO_3_5_EXONUCLEASE_ACTIVITY	55	-0.199315892507405	-0.718528250749906	1	1	0.993143778987699	5532	tags=42%, list=28%, signal=30%	CNOT8/ISG20L2/ANGEL2/ANGEL1/PNPT1/DIS3L/MRE11/CNOT7/CNOT6/RAD1/ERI1/EXD2/XRN2/DIS3/CNOT6L/RAD50/PDE12/NOCT/ERI2/CNOT1/APLF/RAD9B/WRN
GO_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY	10	-0.313728151825799	-0.716599288415044	0.792307692307692	1	0.993143778987699	7228	tags=60%, list=37%, signal=38%	NUDT15/NUDT16/DCTPP1/DHX9/ENPP1/ENPP3
GO_NADP_BINDING	GO_NADP_BINDING	GO_NADP_BINDING	53	-0.20484349325801	-0.711132981169797	0.966666666666667	1	0.993143778987699	3958	tags=26%, list=20%, signal=21%	DHFR2/FMO4/MTRR/SRD5A1/CRYM/HMGCR/DHFR/NNT/NOS2/DPYD/FMO5/ME1/FMO1/FMO2
GO_MISFOLDED_PROTEIN_BINDING	GO_MISFOLDED_PROTEIN_BINDING	GO_MISFOLDED_PROTEIN_BINDING	26	-0.241960341107572	-0.710290827590072	0.88785046728972	1	0.993143778987699	14783	tags=35%, list=76%, signal=8%	HSPA1L/HSPA8/HSPA14/DNAJC10/EDEM1/DNAJC3/DNAJB9/HSPA13/CLUL1
GO_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	GO_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	GO_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY	13	-0.285666529751497	-0.708505754933604	0.809302325581395	1	0.993143778987699	4197	tags=54%, list=22%, signal=42%	THUMPD2/TRMT10C/TRMT11/THUMPD3/TRMT5/TRMT10A/TRMT1L
GO_DIOXYGENASE_ACTIVITY	GO_DIOXYGENASE_ACTIVITY	GO_DIOXYGENASE_ACTIVITY	91	-0.176739918497652	-0.70036539934084	1	1	0.993143778987699	6320	tags=41%, list=32%, signal=28%	ALKBH1/OGFOD2/PHYH/ADO/TET1/KDM2B/PTGS1/PHF8/HIF1AN/UTY/RSBN1L/KDM3A/KDM4A/KDM5B/RIOX2/EGLN1/KDM3B/HGD/TRMT9B/TET3/BBOX1/FTO/RSBN1/JMJD1C/ASPH/KDM5A/KDM4D/ALKBH8/ALOX15/BCO1/KDM7A/TET2/PTGS2/TYW5/TMLHE/KDM6A/JMJD7
GO_CARGO_ADAPTOR_ACTIVITY	GO_CARGO_ADAPTOR_ACTIVITY	GO_CARGO_ADAPTOR_ACTIVITY	17	-0.26408215661104	-0.69961846148695	0.859756097560976	1	0.993143778987699	14350	tags=100%, list=74%, signal=26%	AP1M2/AP2S1/STON2/AP1M1/LDLRAP1/AP2M1/AP2A1/HIP1R/TEX261/AP2A2/AP2B1/HIP1/DAB2/AP1G1/STON1/ARRB1
GO_PROTEIN_DEACETYLASE_ACTIVITY	GO_PROTEIN_DEACETYLASE_ACTIVITY	GO_PROTEIN_DEACETYLASE_ACTIVITY	27	-0.237461043667928	-0.698387969100058	0.898989898989899	1	0.993143778987699	5770	tags=33%, list=30%, signal=23%	SIRT5/MIER1/HDAC2/HDAC4/SIN3A/MIER3/SIRT1/BRMS1L/HDAC9
GO_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY	11	-0.29413274472563	-0.695621850433201	0.783333333333333	1	0.993143778987699	13763	tags=100%, list=71%, signal=29%	ENTPD2/NUDT18/ENTPD3/ENTPD6/NUDT5/SLC25A42/ENTPD4/NUDT15/CANT1/ENTPD5
GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	10	-0.303830227324098	-0.693991034697848	0.803846153846154	1	0.993143778987699	2486	tags=50%, list=13%, signal=44%	C1GALT1C1/C1GALT1C1L/C1GALT1/B3GALNT1/B3GALT2
GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	83	-0.179401662216922	-0.69305792308242	1	1	0.993143778987699	7515	tags=46%, list=39%, signal=28%	MTRF1/EIF4G1/EIF3CL/EIF4H/EIF1B/DENR/EIF2A/EIF2S3/EIF1AX/ABCF1/EIF3J/EIF4G2/EIF4G3/EEF2K/CPEB2/MTIF2/ETF1/EIF4B/EIF5/GCN1/EIF2S1/AGO2/GSPT1/MTRF1L/EIF3A/DHX29/EIF3L/EIF5A2/EFL1/HBS1L/GSPT2/EIF4E3/EIF4E/CPEB3/GFM1/CPEB4/EIF3C/EIF2S3B
GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY	13	-0.279018430104215	-0.692017239938273	0.827906976744186	1	0.993143778987699	14058	tags=100%, list=72%, signal=28%	PPP2R5B/IGFBP3/PTPA/PPP1R15A/CALM2/CALM1/CALM3/PPP2R5D/PHACTR4/PPP2R5A/PPP2R5C/PPP2R5E
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	20	-0.248861356158672	-0.69058818689073	0.881481481481482	1	0.993143778987699	5266	tags=45%, list=27%, signal=33%	MAOB/GLDC/LOXL4/VCAM1/RNLS/MAOA/DDO/PNPO/GLUD2
GO_GABA_RECEPTOR_BINDING	GO_GABA_RECEPTOR_BINDING	GO_GABA_RECEPTOR_BINDING	17	-0.259122788874307	-0.686479878894142	0.871951219512195	1	0.993143778987699	2286	tags=24%, list=12%, signal=21%	ARFGEF2/PLCL1/PLCL2/GABRB1
GO_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	GO_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	GO_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	19	-0.248365890678504	-0.684201719561924	0.86013986013986	1	0.993143778987699	7849	tags=47%, list=40%, signal=28%	VCP/AMFR/SPATA2/DERL1/PTEN/SART3/CLTC/CHMP3/PRKN
GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	18	-0.244886285283272	-0.674210517365408	0.878205128205128	1	0.993143778987699	5315	tags=44%, list=27%, signal=32%	ENPP2/NUDT6/NUDT3/NUDT12/ENPP1/ENPP3/ENPP4/NUDT4B
GO_G_QUADRUPLEX_DNA_BINDING	GO_G_QUADRUPLEX_DNA_BINDING	GO_G_QUADRUPLEX_DNA_BINDING	10	-0.291038623960552	-0.664773210875987	0.85	1	0.993143778987699	3302	tags=40%, list=17%, signal=33%	DHX36/RAD50/XRN1/WRN
GO_SINGLE_STRANDED_DNA_BINDING	GO_SINGLE_STRANDED_DNA_BINDING	GO_SINGLE_STRANDED_DNA_BINDING	108	-0.196281637642732	-0.660170670809659	1	1	0.993143778987699	6249	tags=43%, list=32%, signal=29%	TOP3A/TWNK/FBH1/MLH1/RAD23B/TOP1/WBP11/TERF2/TDP2/RAD18/SAMHD1/MCM10/RPA1/FUBP1/MCM2/MCM4/FUBP3/DHX9/PURB/RAD51B/RNF138/RBBP8/XPC/TSNAX/CRY2/TDP1/MSH2/TERF1/LRPPRC/DHX36/MYEF2/RAD50/POT1/RAD51AP1/MSH3/PURA/MCM8/TEN1/POLA1/PMS2/SMC2/MCMDC2/MCM9/MAPT/BRCA2/ERCC4
GO_DNA_DEPENDENT_ATPASE_ACTIVITY	GO_DNA_DEPENDENT_ATPASE_ACTIVITY	GO_DNA_DEPENDENT_ATPASE_ACTIVITY	106	-0.195564729385932	-0.657964240933934	1	1	0.993143778987699	5689	tags=48%, list=29%, signal=34%	RAD54L2/MCM2/MCM4/DDX3X/BTAF1/DHX9/RAD51B/TOP2B/MRE11/SMARCA5/ACTR8/CHD1/RAD17/SMARCA1/SMARCA2/BRIP1/CHTF8/NAV2/TOP2A/MSH6/CHD8/CHD6/NBN/MSH2/INO80/HELQ/HLTF/RFC1/CHD7/DHX36/SETX/SMARCAD1/RAD50/TTF2/RFC3/MSH3/MCM8/PBRM1/ATRX/BPTF/ZRANB3/CHD9/ASCC3/FANCM/WRN/ERCC6/RECQL/HELB/MCM9/RTEL1/GINS4
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	48	-0.190808050288582	-0.651444695571916	1	1	0.993143778987699	4901	tags=27%, list=25%, signal=20%	STAT1/CD40LG/FEM1B/BDNF/TNF/TRIM37/TNFSF13/EDA/TRAF6/CASP8AP2/TNFSF15/TNFSF8/TNFSF18
GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	28	-0.220972050965886	-0.650613688096686	0.936170212765957	1	0.993143778987699	15192	tags=43%, list=78%, signal=9%	NUDT16/DROSHA/RPP14/ELAC1/MRPL44/DBR1/POP1/AGO2/EXO1/AGO3/RNASEH1/DICER1
